idx,class,conversation
2876,갈취 대화,"돈 좀 빌릴 사람이 필요한데.
이 씨의 사례에서처럼 알레르기성 접촉 피부염은 특정 부위가 갑자기 가렵거나 진물이 나는 증상을 보인다.
미안하다 형님. 제가 시간이 나는 김에 한 번 올려보겠습니다.
집에서 피면 엄마한테 등짝 두들겨 맞지
이 돈으로 할 수 있는 게 별로 없어
뭐가 잘 안 된다고 하는 거야?
미안하다 용서해 라고 한 건 너무 늦은 것 같아.
일단 쳐맞아야 정신을 차릴 텐데
미안하다 한 건 내가 잘못한 게 없는데 어떻게 사과를 안 해?
좀 가져오라고 하면 갖다 줄게 애야.
돈이 너무 많이 필요해."
2877,기타 괴롭힘 대화,"우리 셔틀이가 이렇게 낯이 익은 건 처음이야.
응 나도 잘 모르겠다.
너 예전에 학교에서도 셔틀버스 타고 다니잖아
아.아니야 생각보다 그렇게 많이 있지는 않았어
딱 봐도 셔틀버스가 아닌데 뭐 그렇다고 말해야지
응 우리는 반티를 입지 않았었지
아 맞다 나 배곯는 줄 알고 빵 좀 사 와
내가 오늘은 시간이 없을 것 같아서 그냥 집에서 해.
학교 생활이 힘든 게 니가 이유야?
미안하다 용서해 라고 한 건 너무 늦은 것 같아."
2878,기타 괴롭힘 대화,"야 너 이리와봐 똑바로 안하냐?
네 제가 잘못한 게 있는지 제대로 말씀해 주십시오.
죄송해요 선생님 이 부분은 제가 설명을 좀 제대로 못 드려서.
제가 똑바로 안 보고 있다가 이렇게 된 것 같은데요.
너 지금 말 안 듣고 뭐 하는 거야?
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
니가 잘못한 게 없고 대가리를 박아 이제 안 그러면 되잖아.
네 감사합니다.
자 이제 시작해 보도록 하겠습니다.
내가 견딜 수 없는 것은 오직 하나뿐이다.
내가 견딜 수 없는 것은 오직 하나뿐이다."
2879,갈취 대화,"야 너 이 근처에 뭐 키위 농장 있어?
응 우리는 반티를 입지 않았었지
내가 진짜 좋아하는 게 바로 이 키위인데 얻어먹어 보자.
우리도 전부 다 판매할 수 있는 거야?
야 친구가 좋은 거야 나쁜 거야
그렇긴 해도 나도 엄마한테 여쭤봐야 할 것 같아
그냥 가방에 몇 개만 넣고 학교갈 때 가지고 가면 되지 않아?
우리 엄마가 고생 많이 하셨어요.
야 그 생각을 안 할 수 없었던 게 귀농을 했기 때문이야.
부모님께 여쭤 보는 수밖에 없어.
아 시골이라 학교 너무 편하게 다니는 거 아니야?
미안하다 몇 개만 더 갖다 놓을게
이제는 제법 말이 통하니까 할 말을 잃은 것 같습니다"
2880,협박 대화,"살 만한가 봐? 내가 살 만하게 만들어줄까?
무슨 말씀을 하셨습니까.
내가 아는 사람이 너 하나쯤은 반토막낼수 있어! 이자식아
네네. 이제 좀 뜸을 들이다가 다음에 또 시작하면 되죠.
이자식이 말을 너무 쉽게 하네 니가 정보 알아내는 것도 어려울 것 같아.
하 진짜 너무 답답하니까 말을 안 들을 수가 없어
너 지금처럼 고개 푹 숙이고 다니지 말고 내가 꼭 알려줄게.
이제 좀 뜸을 들이다가 다음 시간에 또 뵙겠습니다.
니네 가족까지 안전하게 지켜줄 건데 뭐.
이제 그만 좀 하자고 그 사람들하고 대화를 중단해야지."
2881,갈취 대화,"오늘은 빵 만드는 것을 하지 않을 건데 왜 그러지?
어. 오늘은 네가 급식을 잘 챙겨 먹었는지 나 또한 무척 궁금했거든.
쉬는 날이 아닌데 매점에서 다섯 개 사 와.
다섯 개씩이나? 그러면 돈을 줘.
야 이 양반 집에 돈이 없으니까 니가 직접 가서 사와.
심부름 할 때마다 돈을 꼬박꼬박 챙겨 갔었는데.
아 진짜. 야 그냥 내가 먹을테니 돈 내라.
몇 일째 용돈을 못 받아서 돈이 없어.
한 개도 빠짐없이 다 나오는 게 우리가 할 일이 아니지.
아~ 그건 내 학원비야."
2882,직장 내 괴롭힘 대화,"이번 주말에 우리 하얀씨 어떤 거 해요?
저는 특별한 계획이 없습니다.
그럼 우리집으로 이사할 건데 짐 옮기는 거 도와주세요.
네, 그것을 왜 제가 모른체하겠습니까.
상사의 부탁인데 그것도 잠깐 허락해주지 않으면 안 되나요?
제가 봐도 그건 아닌 것 같습니다.
회사생활 힘들게 해줄게요 하지 말고.
정말 너무 심하지 않나요?
확정이 되면 얘기를 해 주세요.
죄송해요 할 수 없는 거예요."
2883,직장 내 괴롭힘 대화,"정 씨와 같이 나이가 가장 적은 친구였던 노 씨는 결국 사고로 사망하고 말았다.
네? 그게 아니라 그냥 평소처럼 학교를 가면 괜찮아요
왜 이렇게 짧은 치마를 입은 거야?
네? 그게 아니라 그냥 평소처럼 학교를 가면 괜찮아요
여기가 클럽이 아닌데 왜 여기로 불러?
짧은데 무릎아래로 오기는 하는데요.
그거 기준은 누나가 정하는거야? 아니면 희경이가 정하는거야?
네, 맞아요."" 운도 따르고 자기가 원하는 것도 있고 모두 자기 마음대로 되는 세상이 정말 좋거든요.
윗사람이 짧아야 아 죄송합니다 하고 말면 되는 것을 그렇게 오래 걸리나?
네 그래서 이제 시간이 좀 지난 것 같아서 조금 일찍 나왔어요."
2884,기타 괴롭힘 대화,"너 이 정도면 할 줄 아는 것 같은데?
야 왜그래. 거기가 교통이 좀 불편해서 오래 가면 좋지 않아
아니 너 진짜 못 움직이는데 한번 봐.
진짜 너 너무 착하고 좋은 거야.
아 진짜 너 너무 답답하겠다 진짜 어떻게 저렇게 못 움직이냐
하지 말 것을 강요받는 건 좋지 않은 일이다.
부모님이 나처럼 그렇게 고생하지 말고 좀 조용히 해줘.
부모님은 건드리지 마세요.
왜 때리냐 때릴 거야 왜 때려
야이 사람 진짜 말도 안 듣고 성질 내는 것 같아."
2885,협박 대화,"야 지금 니가 나한테 하는 충고는 한마디도 안 듣고 뭐 이런 소리를 하는 거야?
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
요즘 들어 너한테 너무 많은 걸 해서 내가 뭘 잘못했는지 생각이 안 난다.
절대 안 그럴 테니 저는 이제 다른 일을 찾아 보겠습니다.
니가 무슨 생각을 하면 되는데 그냥 가만히 있어 내가 할 수 있는 것이 니 맘대로 해.
네 제가 잘못한 게 없습니다 그냥 한번 봐주세요
너 한번만 내말에 토달아봐 지옥을 맛보게 해줄테니까 너네 가족들 찾아가서 다 죽여버릴거야
죄송합니다 가족은 건드리지 말아주세요.
이런 식으로 행동했다간 너 이세상에 없을꺼야 각오해라
죄송합니다 앞으로 잘 해 보겠습니다."
2886,직장 내 괴롭힘 대화,"신입 환영회 회식을 하니까 얼마나 좋아하던지
환영회를 주최해 주셔서 대단히 고맙습니다.
남자친구는 있는데 나만 없는 거야?
아니요 저도 말로만 들어 봤어요
아 그럼 지금까지 남자친구 몇 명 있어?
한 3번 정도 생각보다 시간이 제일 빨리 갔어
어 요즘 연애하는 게 그렇게 어렵지는 않은 것 같아 만난 지 꽤 됐는데
아 한 1년 정도 될 것 같아요.
얼마 안 됐는데 그 사람 누구야? 사귀는 중인데?
아 저는 그냥 회사원이고요 직업은 없습니다.
그렇다면 만날 때부터 지금까지 제일 오래했어?
질문이 너무 많은데 잠시 중단하겠습니다.
어 진짜 너무 놀라서 말도 못 걸겠고 몸도 제대로 못 움직이겠고
이 씨의 경우처럼 알레르기성 접촉 피부염은 여름에 자주 생기며 특정 부위가 갑자기 가렵고 진물이 나는 증상을 보인다."
2887,기타 괴롭힘 대화,"아이키 제도를 도입한 것은 2008년 3월의 일이었는데, 이 때는 '교내 학생에 의한 성희롱 실태가 2009년에 비해 크게 개선되었다'는 평가를 받았다.
야 이 양반 왜 이렇게 허리를 꼬냐
아이스케키 너 너무 예쁜 거야 왜 이렇게 예쁜 거야
야 하지말라고 하지말라고 하지말라고 하지
아 우리 서로 재미있게 대화하는 거 알지?
야 진짜 너 경찰에 신고한다 진짜
아이스케키는 신고할 수 있는 신발이 몇 개인지 알려줘.
흑 그만하라고 하는 게 아니라 더 이상 못 하겠다고 하고.
바보야 너 왜 이렇게 말을 안 듣고 그래
응 우리는 반티를 입지 않았었지"
2888,기타 괴롭힘 대화,"이야 이 엉덩이 커다란 것이 아주 잘 어울려.
오 그러게 한 대 딱 때려 볼까?
응 난 그런 거 하는 걸 별로 안 좋아했거든
아니 뭐 이런 식으로 말을 하면 남자들이 받아줄까 봐.
좋게 얘기할 수 있는데 똥 씹은 표정이네 병신이
분위기를 확 바꾸려는 것 같네
이런 거 신경 안 쓰고 놀아 그냥.
진지충 새끼 한 대 얻어맞고 싶네.
그냥 방에 혼자 쳐박혀 있어.
이제는 그런 짓을 하면 안 돼.
응 잘 놀기도 하고 그렇다고 안 놀기도 하고"
2889,기타 괴롭힘 대화,"야 얘는 너무 배가 고팠나 보다.
이 씨의 경우처럼 알레르기성 접촉 피부염은 여름에 자주 생기며 특정 부위가 갑자기 가렵고 진물이 나는 증상을 보인다.
너 라면 한 개 끓여서 다섯 개 먹을 거야?
응 그런 말은 하지 말아 달라고 부탁해야지
니가 먹방 한번 찍어보면 뭐가 뭔지 알 것 같아.
하지말라고 하는 건 안 해도 된다고 생각해.
와 진짜 내가 이럴 줄 알았으면 진작에 자살할 걸
그만둬 정말 더는 못 참겠는 것 같아서 그래.
아휴 그래도 살겠다고 쳐먹는거 봐라
그만 좀 하자고 그 사람들하고 대화도 하지 말고"
2890,갈취 대화,"저번에 잠깐 빌려간 노트북 언제 돌려줘?
지금 당장 그거 사용하면 안 돼?
당장 쓸 일은 없어도 가끔 노트북이 필요할 때가 있잖아.
네가 쓸 거면 노트북이 필요하지 왜 굳이 태블릿을 사냐
태블릿도 필요하고 노트북도 필요하다.
그거 떨어뜨려서 고장났어 새로 사 줄게
그럼 망가진거라도 내가 다시 고쳐줄게 그러면.
고장나서 못쓴다고 했잖아? 내말 못믿냐
그렇다고 해서 신뢰를 하지 못하는 것도 아니야.
그렇다면 너네집 돈이 얼마 안 되는데 그걸 그냥 포기하고 새로 사냐?"
2891,기타 괴롭힘 대화,"장애인을 뭐 어떻게 생각하세요?
안 본 건 아니고 안 본 척하는 거지
장애인이 자꾸 쳐다보니까 시선이 곱지 않다.
지금 뭐하시는 일이 있으신데 담배를 끊으시겠습니까?
저를 이상하게 쳐다보는 장애인이 있어요
안 봤는데도 자꾸 쳐다봤다고 말하더라고요.
제가 확인이 필요한 부분이 있는지 다시 한번 여쭤볼게요.
장애인 주제에 참말 더럽게 하네.
이제 그만 좀 놀려도 되지 않겠어요
장애인은 안 좋아 그 사람들만 힘든 거야"
2892,갈취 대화,"어 이 교수님 이 시간에 논문 하나 끝내신 거 맞으시죠?
덕분에 며칠 밤을 편히 지새웠어.
아. 맞다. 근데 너 이 과목은 내가 전공하지 않은 과목이잖아.
아 정말? 어떻게 그렇게 차이가 없을 수가 있어?
같은 수업인데 전공으로 듣는 반이 있고 교양으로 듣는 반도 있더라구.
힘들겠다. 힘들
그래서 말인데 혹시 니 레포트 내 꺼랑 바꾸면 안 될까?
응? 그게 무슨 말이야? 당산에 사는 사람이 아닌데?
아니 니가 그냥 주는 게 아니고 내가 쓴 것도 아닌데 나한테까지 줬냐
응 그래 내가 줄 수 있는 게 그거 하나뿐인 거야
친구들끼리 서로 부탁할 게 있는데 너 저번에 나한테 3만원 빌려간 거 갚지 않을 거야?"
2893,갈취 대화,"야 뭐하냐? 지금 니가 당산에 사니까 모를 테지만.
네, 맞아요.
나 쳤냐? 그렇지 않아 지금 감기여서 담배 피는 거 중단 했잖아
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
잘못한 게 없어서 미안했다고 사과하면 안 돼?
죄송해요 한 번만 더 봐주세요
돈이나 계좌로 이체해줘 그럼 됐어.
학원비가 없어요.
니가 돈이 없어서 그런 것 아니야 계좌에 있는 게 다 니 책임이야.
돌려주기만 하면 되는 거잖아요."
2894,직장 내 괴롭힘 대화,"야 이번주말에 너 어디서 놀지?
여자친구하고 저하고 이런저런 얘기를 하다가 시간이 가요.
우리집 이사할 때 좀 도와달라고 해.
아니 남자친구랑 밥 한번 먹어야 하는데 시간이 없다고 했어.
너는 직장생활이 우습지 않냐
아니요 그래도 약속이 있어요 그러니까
하루종일이 아니라 오전에만 와도 도와준다.
중요한 약속인 만큼 지켜지지 않을 경우 불안해요.
이런 식으로 한다 이거지 앞으로 회사생활 각오해라 이거지
너무 과하게 하지 마세요.
앞으로 어떻게 될지 모르는 거잖아."
2895,협박 대화,"돈을 왜 안 준대 왜?
죄송해요 이번 달까지만 해 주세요.
나 그렇게 한가한 사람 아닌데 너 장기라도 내놔.
그것은 안 돼요 정말로.
나도 돈이 있어야 살 수 있는 것 아니야 그렇게 되면 내가 벌어서 갚아야 하는 거잖아.
저도 그런 상황에 처했고 또 나름대로 변명할 수 있는 부분이 있어요.
나도 사정이 있어서 너 신장 좀 봐.
그럼 이번주 내로 진짜 꼭 갚을테니 살려주세요.
맞아 이번주 내로 안 갚으면 너 죽을 줄 알아.
네 감사합니다. 이렇게 좋은 기회를 주셔서요."
2896,직장 내 괴롭힘 대화,"이번 연휴에 연차 1일을 더 써서 좀 길게 놀고올 수 있을까요?
쓸 데가 없는데 뭐 하러 이렇게 비싼 거야?
본가에 간 지 얼마 안 돼서 요즘 무리한 탓인지 좀 쉬려고 합니다.
회사에서 일하는 사람이 다 피곤하지 그런 사람은 없어요. 휴가 나오면 다 좋아요.
휴가를 쓰면 안 되는 이유가 따로 있습니까?
아니. 그냥 온 지 얼마 안 됐는데 무슨 휴가야. 일 좀 배워야지.
아니 연차초과 사용도 아니고 충분히 합당한 휴가인데 막으시려는 건 뭐죠?
그냥 나는 나오는데 너는 쉬는 게 보기 싫어서.
그게 무슨 말도 안 되는 소리입니까?
아 몰라 그럼 이제 휴가 안 써도 돼."
2897,기타 괴롭힘 대화,"야 내가 이거 갖고 갈 테니 어서 와. 다리가 아파서 못 걸을 것 같거든.
너 진짜 너무 웃긴 거 아냐?
아. 목발 좀 내가 가지고 올게.
니가 여기 와서 가지고 갈 게 있다고 해서 내가 대신 갈게.
다리가 불편한 사람인 우리에게 감히 말을 걸어 오지를 않나
아. 돌려줘. 한 번만 더 돌려주면 되는데.
우리도 한 번 써보자니까? 친구들끼리 나눠쓰면 좀 좋지 않겠어?
응 우리 친구 사이야? 00아 아니야 우리 친구는
다리만 병신인 줄 알았더니 말도 잘 못하고 꿀 먹은 벙어리가 따로 없네
우리한테 말하지 말고 니가 여기 와서 가지고 가던지 말던지."
2898,직장 내 괴롭힘 대화,"남자친구 있어? 그건 아닌데 태희 씨 아는 애 있어?
아니요 없어요 저도 찾아볼 수가 없어서요
응 내 친구 아들이 진짜 훤칠한 외모로 우리 학교 선생님이었어
아 근데 저는 연애하고 싶은 거 전혀 없어요
이렇게 좋을 때 결혼을 왜 했어?
아니요 전혀 걱정할 필요 없어요 정말 괜찮아요
회사 상사가 얘기하면 그냥 감사하다고 하고 끝나는 거야.
진짜 연애할 마음이 없어서 그래요.
이번 주 주말에 약속 꼭 잡을 테니 걱정하지 마세요.
선배님이 불편해 하시는 건 이해합니다."
2899,직장 내 괴롭힘 대화,"부장님은 우리 회사에 아주 훌륭한 인재인데요.
어? 김대리 오늘 무슨 일 있어?
휴가 이야기를 좀 전에 했는데 휴가가 무슨 의미인가요?
휴가? 그렇지 않아 그날 내가 쉬는 날이 아니었어 내가 회사 일로 바빴거든
저 그 날 어머니 간병때문에 제가 어쩔 수 없다고 말씀드렸잖아요
아 그럼 뭐 어쩔 방법이 없잖아 내가 대신 할 수 있는 방법이 없으니.
저번에도 그러시고 이번에도 그러시면 저도 너무 힘듭니다.
회사 다니던 말던 할 거면 당장 그만두던가
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
애들이 장난을 너무 많이 쳐서 휴가 나오면 진짜 힘들어."
2900,갈취 대화,"매점에서 니가 대신 외상으로 돈을 내줬어야 했는데 그러지 못했다.
응 나는 매점에서 그 물건 안 살 거야?
친구들끼리 서로 돈을 좀 빌려 달라고 할까?
진짜 돈이 없어서 그래.
응 내가 그냥 주기만 하는 것이 아니고 꼭 갚아야 하는 것도 있어.
저번에도 내가 외상으로 줬잖아.
왜 이렇게 못되게 굴어? 잔말을 왜 이렇게 많이 하지
이 씨의 경우처럼 알레르기성 접촉 피부염은 여름에 자주 생기며 특정 부위가 갑자기 가렵고 진물이 나는 증상을 보인다.
내가 손을 좀 봐줘야 정신 좀 차릴 수 있어
마지막이다 진짜 마지막이야."
2901,협박 대화,"왜 이렇게 늦게까지 줄을 서세요 언니?
아니 내가 뭐 잘못한 게 있다고 생각해?
제가 앞서서 서 있었던 게 아니기 때문에 이제 알 수 없는 거죠.
아니 아가씨가 줄을 서서 양보하는 게 아니라 양보라는 표현을 왜 쓰지?
그건 제가 하고 싶은 대로 할 수 있는 거고 사모님이 저한테 희생을 강요하면 안 되는 거죠.
아니 이 아가씨가 보자보자하니까 어디서 어른한테 눈을 그따위로 야려? 눈을 확 찔러버려?
아 그러니까 조심스럽게 그 손을 떼세요.
일부러 위험하게 하는건데 뭐? 그렇게 눈 야리니까 재수없어서 찔리고 싶네 퉤퉤
하. 제정신이 아니신 것 같은데 일단 시작해 볼게요.
맞아 이제 니가 좀 정신을 차려 보면 나한테 엄청 혼나고 있을 시간이야."
2902,갈취 대화,"이번주 너한테 준 용돈 다 쓸 거야 내일 학교 끝나면 내 여친이랑 같이 부산 가.
이거 우리 엄마가 힘들게 벌어서 주신 용돈이야. 문제집이랑 학원비 내야해.
아씨. 그건 알바 아니고 당장 내놔.
이번에 끝나면 다음에는 더 많이 보여줄게.
3일 동안 안 나오면 10원마다 한 대.
응 지금 꺼내줄게 절대 때리지 말고.
이 새끼 봐라. 돈 많이 들였구나. 학원비랑 문제집 값만 해도 너한테 들어가는 돈이 훨씬 많은데
아.아니야 그런거 아니야 잘못한 게 없어 정말.
이번에는 진짜 괘씸하니까 다음주에는 이거 두 배로 만들어 가지고 와.
응 그래 한번만 더 때려줄게 형님."
2903,갈취 대화,"새로운 것들이 많이 보이네.
생일 선물로 받은 거예요.
내가 좋아하는 것들도 여기 있네 선물도 여러 개 받고 기분이 좋을 거야.
안 그러면 그냥 제가 보관만 할 뿐이에요.
내가 선물을 하나 주면 좋을 것 같아서 그래.
제가 드릴 수 있는 건 이게 전부예요.
잘 못 들은 소리를 나한테 주면서 이걸 왜 줬냐고 하더라
저희 집안은 그런 거에 대해 대대로 내려오는 전통이 있어요.
둘 중에 하나는 내가 가져가고 하나는 네가 가져
안 되는 이유가 그렇게 되면 저희도 같이 힘이 좀 필요해요."
2904,직장 내 괴롭힘 대화,"오늘 회식하는 거 알지?
네 알고 있습니다.
저는 사정이 좀 있어서.
사정이 왜 그러냐 하면 내가 이해를 못 하겠어서.
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
회사 회식은 회사 회식은 회사 회식은 회사 회식은 회사 회식은
그럴 거면 회사도 그만둬야 해.
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
두고보자 이 말을 하는 게 나중에 나한테 무슨 일이 생길 지 모르니까"
2905,갈취 대화,"나 핸드폰 개통해야하는데 폰 미납금 있어서 못 사
아휴 힘든 일이 한두 가지가 아닐 텐데요.
지금 미납된 돈이 백만 원인데 이걸 빌려주면 안 되는 걸까?
나한테 그 큰돈이 어디에 있다고 생각해?
회사 그만 두고 돈이나 좀 벌어와 나 진짜 이거 너무 하고 싶었는데 말이야
나도 돈이 없어서 미안해 내가 일하는 시간이 정해져 있으니까
그래도 너는 직장 이라도 있잖아 부모님이랑 살잖아 난 당장 생활이 힘들어
지금 그 많은 돈을 어떻게 벌어들일지 모르겠다.
너네집이 부자야 부모님한테 부탁해봐"
2906,협박 대화,"어제까지 하기로 했던 일은 다 끝났나요?
어제는 일이 많았는지 뭔지 처리가 안 됐습니다.
그렇다면 행동으로 옮길 방법밖에 없을 것 같아.
오늘까지 마무리해서 전달하도록 하겠습니다.
오늘까지. 그가 지금까지 해 온 것은 자기 관리였습니다.
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
그저 이번 행사에서는 모든 사람이 독을 맛보게 될 것이다.
반드시 만들어 오도록 하겠습니다요.
오늘까지는 얘기하지 않겠어.
예 제가 잘은 모르는데 아무튼 간에 그 포도주를 한 잔 따라 보겠습니다."
2907,협박 대화,"야 이런거 하나도 못하는 너네는 뭐냐?
아니 그게 아니라 쟤 때문에 못한거에요.
짜증 진짜 나게 하네 말대꾸 하지마
말을 바꾸는 게 아니라 오히려 말을 들어 주세요.
내말 무시하냐? 진짜 죽여버리고 싶네 죽
그게. 그 사람들 나이가 예순셋이잖아
내가 말을 그렇게 하지 말던가 아니면 죽던가.
아니 그게 아니라 그냥 평소처럼 학교를 가면 괜찮아
너 밤에 술 마시고 나면 대가리 박살 내고 나 죽어.
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다."
2908,협박 대화,"아빠 또 술 취해서 뭐 한 거야?
어디서 어른한테 말대답이야 해?
이 씨의 경우처럼 알레르기성 접촉 피부염은 여름에 자주 생기며 특정 부위가 갑자기 가렵고 진물이 나는 증상을 보인다.
엄마 눈이랑 똑같이 생긴 애 들이라고 너 진짜 죽여 버릴 거야
아 진짜 너무 예쁘다고 막 눈물이 나오더라
어디서 질문해 대답해 주어야 할지 알지 못하는 사람이 너무 많다.
아빠 좀 살려 주세요 이런 거 쓰지 말아 주세요 이런 거
함께 죽자 같이 죽자 하면 뭐하냐 같이 죽자 살면 뭐하냐
하지마 진짜 죽는 게 너무 힘들어
함께 죽자 같이 죽자 하고 싶다.
아 그러니까 부침가루를 섞으면 괜찮은데 부침가루가 없으면 그냥 밀가루만 섞으셔도 돼요"
2909,갈취 대화,"야 너 가만히 따라 와 조용히 따라
응 그래 우리는 반티가 없었죠.
조용히 따라오라고 이년아.
내가 지금 돈이 급하게 필요한데 좀 빌려줘?
차비가 제일 중요해.
저런 애들이 털어보면 그 차비라는게 한달치 차비가 나오더라
진짜 없어 있을 수 없는 거야.
내가 그냥 주는게 아니고 니가 우리반 오면 줄 수 있는 거 아니야?
야 쟤 눈치 없어서 진짜 찾아올라
이번에 새로 나온 거 너 혹시 알지? 오늘 갑자기 생각났는데 폰 좀 빌려줘.
어? 이거 지금 감기여서 쉬고 있는데 내일 또 출근해야 해서 못 간다고 했잖아
와 진짜 인심 더럽다 우리가 급하게 전화할 데가 있는데 너네가 그렇게 하면 안 되는데 하면서 막 화를 내잖아
에이 그러지마 좀 빌려주면 안 돼?"
2910,직장 내 괴롭힘 대화,"저 부장님 다음주에 연차 좀 쓰려고 하는데요.
이 바쁜 와중에 니가 왜 연차를 써?
저희 부서는 이번주 중으로 거의 마무리가 되지 않았습니까?
니가 그걸 판단할 능력이 없어.
저는 이번 해에 연차를 한 번도 사용하지 못했습니다.
회사 야유회 간다면서 연차 쓰려는 거 아냐?
연차도 제가 가질 수 있는 권리입니다.
회사 그만 두고 뭐 하는 짓이야?
연차를 사용한 사유를 굳이 밝히지 않아도 되는 걸로 알고 있습니다.
야 책상 치워 오늘은 너네 못 간다고 했잖아"
2911,협박 대화,"사과를 먼저 한 다음에 할 수 있는 말을 하면 되잖아.
네, 그래서 뭐 어떻게 해야 합니까?
내 차를 긁은 것도 아닌데 내 차를 내가 잘못했네
저기 티가 전혀 안 나게 머리카락이 없는 건 괜찮아요
이 차는 너가 평생 일해도 못 쓸 차야.
당신 차가 비싼 건 알고 있지만 그렇다고 안 깎아 줄 수는 없잖아요.
우리 아빠가 널 사회에서 퇴출시켜 버릴거야.
아빠가 뭐하시는분인데요 당신 아빠가 뭐하시는분인데요
니가 죽을 이유가 없어 다 아는 사람이잖아
지금 협박을 하시는데 뭐 어떻게 해야 되죠?"
2912,직장 내 괴롭힘 대화,"이 대표가 여기로 한번 와봐.
너 내가 하는 일은 다 했어?
지금 거의 마무리 단계라고 해도 무방합니다.
너 또한 휴가 신청한 거 아니었어?
네 혹시 허락은 언제쯤 해주시는 건가요?
휴가 나온 게 없어서 너는 못 간다고 했어.
네? 저 오늘 정말 중요한 일이 있어요 꼭 해야 하는데.
그럼 회사는 중요하지 않다는 거야?
중요한 것은 '국익'보다 '안보'가 우선시되는 상황이다.
휴가를 나와 봤자 기껏해야 일주일인데."
2913,직장 내 괴롭힘 대화,"야 이 정도면 완성도 높은 거야.
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
야 니가 잘못한 게 뭐냐 회사 그만둬야 해.
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
진짜 너 조류 지능 몇 이냐?
미안합니다 팀장님 너무 늦어서 제가 대신 밥을 챙겨 먹었어요
야 너 내가 친구냐? 팀장한테 미안해 하는 이유가 뭐냐
아니 그러면 뭐 어떻게 말해야지.
저 양반 하는 짓이 뭐 특별할 것도 없는데 자꾸 말을 막 해"
2914,기타 괴롭힘 대화,"성아야 너 눈 안 보이냐?
응 내가 앞이 안 보여서 그래.
야 이 사람들 나중에 보면 다 늙어서 큰일 날 거 같아
눈이 안 보여서 따라가질 못해
알아서 따라 오고 또 따라 오고 뭐 이런 거야.
눈이 안 보여서 괴롭히지 마 미안해
지금 이게 괴롭히는걸로 보여?
최선을 다해 노력하는 모습을 보여주길 바라.
응 잘 생각해 보면 자기가 잘 할 수 있는 것도 없고"
2915,직장 내 괴롭힘 대화,"사장님 안녕하세요 출근 잘 하셨습니다 감사합니다.
편지를 받았는데 와 진짜 편지 같네 감동이야. 근데 너 글씨체 봐.
아 제가 어릴 때부터 저는 글씨를 지렁이 같다고 많이 했습니다.
우리 5살 딸이 쓴 글씨가 니 생각보다 잘 안 보이는 거 같은데?
편지 내용은 제가 거의 3일 동안 고민한 것인데 어떻게 생각하세요 부장님?
야 이정도면 너네 어머니 애 낳고 안 먹은 거 아니야? 글의 내용이 눈에 안들어.
사장님 생신을 맞아 제가 선물도 하고 편지까지 썼는데 너무 성의가 없으세요.
야 왜 그러냐하면 니네 집이 원래부터 엄청 악독한 집은 아니었어?
아니요 자꾸 그렇게 얘기하실 거면 저도 돌려주세요.
야 그래 가지고 너네 부모도 좀 이렇게 재수가 없나 보네 그지 같은 애가 어디 취직이라도 해서 다행이지."
2916,협박 대화,"오빠 우리 이제 그만 만나요
아니 오빠가 왜 그렇게 화를 내?
나 다른 남자 생겼어 나 다른 남자 생겼어
내가 뭐 잘못한 게 있다고 생각해?
오빠보다 돈도 많이 들고 능력도 있어
그래서 그게 도대체 누구야? 누구라고 말할 수 있는 거야?
아는 사람 중에 오빠 친구인 이재원이 있다는 것도 알지?
니가 지금 당장 그 여자 오라고 하지 않으면 내가 어떻게 알아?
오빠 왜 이렇게 늦게까지 기다리냐고 그랬어
너랑 그새끼 내가 가만 안둔다 내가 죽든 말든 내가 죽일거다"
2917,직장 내 괴롭힘 대화,"야 이런거 하나는 진짜 못하는데?
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
한국대 나오면 전부 이런식으로 일 안 하고 뭐하냐?
죄송해요 여러분. 제가 너무 급하게 말씀드려서 죄송합니다.
한국대 나오면 공부 좀 열심히 해야 되지 않아?
네 제가 조사를 해 보겠습니다.
오늘 점심도 니가 차려줄게.
네, 맞아요.
밥쳐먹을 자격도 없는 년이 니 자리에 앉아서 반성이나 좀 해라
선생님, 이 국물을 어디에 사용하면 될까요?"
