idx,class,conversation
2728,협박 대화,"야, 친구야, 나중에 시험에 대한 답을 줘야 해.
안 될 것 같아.
와, 이거 친구들하고 하는 거야?
미안해, 맞으면 0이야.
그래서 내가 내 비서에게 네가 내 마지막 과제에서 복사해서 제출했다고 말하는 거야?
아니, 그건 과거야 왜 지금 얘기해.
지금 말씀해 주시면 점수를 잃게 될 것 같습니다.
응, 하지만 난 약간 시험 치터야.
알겠습니다, 그럼 당신의 조수를 만나러 가겠습니다.
알겠습니다, 보여드릴게요."
2729,기타 괴롭힘 대화,"배달!
아, 배달이야 저기 냉장고에다 넣어, 냉장고 청소.
냉장고 청소를 해?
내가 할게 할게 할 게 너무 많아.
여기 선적해야 할 물건이 훨씬 더 많은데, 어떻게 해야 할까요?
좋아, 빨대로 치우자.
이것은 확실히 우리가 할 수 없는 일입니다.
내 돈 가져가면 이렇게 해야지.
안 돼.
죄송합니다, 업무상 문제가 있어서 빨대로 정리해 주세요."
2730,갈취 대화,"동동아, 메모 좀 빌려줘.
아니요, 시험 기간입니다.
제 말은, 제 시험 기간이라 대출을 요청하는 거예요.
제가 어떻게 해야 하나요?
안 좋아 보여, 네가 가져가?
아니요, 이 테스트는 정말 중요해요.
친구들 왜 그래.
아니요, 빨리 돌려주세요, 아니면 제가 말씀드리겠습니다.
야, 내가 네 다이어리를 인스타에 다 가지고 있는 거 알잖아, 공개적으로 실행되기 전에 서로 도와줄 수 있어, 내가 가져갈게.
아, 구구구."
2731,직장 내 괴롭힘 대화,"학교 아니야.
정말 죄송하지만 이번에는 지하철이 막혀서 늦어야 했습니다.
변명하지 마, 거짓말하는 게 더 속상해.
진짜야.
그게 사장님한테 하시는 말씀이신가요?
죄송합니다.
뇌가 없는 것 같고 사회생활의 기초가 아니잖아요.
당신이 틀렸어요.
한 시간 일찍 출근하셔서 정품 사진을 보내주실 예정입니다.
그건 너무 많은 것 같아요.
해, 아니면 그만둬."
2732,직장 내 괴롭힘 대화,"이 형 에이전트?
어.
이번 주말에 뭐 하는 거야?
스케줄이 없어요.
음, 저를 위해 미팅을 해 주셨으면 합니다.
아니, 그게 내가 하려고 하는 거야.
그렇게 해주시면 안 돼요?
하사님, 부탁드립니다.
하지만 저는 우리가 이것을 할 수 없다고 생각합니다.
당신은 당신의 회사와 그렇게 하고 싶지 않습니다.
죄송합니다."
2733,협박 대화,"내 타이어에 구멍을 뚫었어?
무슨 소리야.
타이어를 부러뜨려서 거의 세상을 떠나버렸어요.
오해하신 것 같네요, 저 아니에요.
아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니.
나 진짜 아니야.
넌 항상 운전하고, 긴장하고, 언제 도로를 미끄러질지 모르잖아.
죄송합니다. 제가 왜 그럴까요?
오늘인지 내일인지, 내일이 언제인지 모르겠어요.
친구가 돼야 돼."
2734,직장 내 괴롭힘 대화,"자, 얘들아.
감사합니다, 고객님.
야, 내가 언제 얘기했냐.
뭐야?
형이 여기 셰프가 돼야 돼, 이 자식아.
인턴 교육은 어떻게 하셨나요?
죄송합니다. 제가 책임지고 교육하겠습니다.
나는 바보 같은 말을 듣고 싶지 않기 때문에 엄격해야 할 거야.
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
너 왜 이래.
야, 아니튼 너 미쳤어."
2735,기타 괴롭힘 대화,"이 대화에서 제일 잘한다고 하셨잖아요.
그래, 왜?
목록의 상위에는 무엇이 있나요?
제발, 그 주제를 방해에서 벗어나고 그 안에서 똥구멍을 살아라.
제가 뭘 잘못했나요?
엉망진창이죠?
어머, 내 눈 올려, 돼지.
왜 신경 쓰세요?
말이 안 돼.
아, 그렇게 하고 싶다고요?"
2736,갈취 대화,"당신이 그를 본 적이 있다면 그에게 안부를 전해야 합니다.
야, 선배야.
아니, 아니, 아니, 아니, 아니, 아니, 아니, 아니, 전화 주세요.
제 휴대폰이 왜 그래요?
안 그러면 내가 많이 줄게.
미안해, 나 왔어.
돈 많았어요?
부모님이 사주셨어요.
너 미쳤어 나 오늘 이거 빌리려고.
안 돼!
오늘 핸드폰을 두고 왔는데 내일 반품할게요, 알겠죠?"
2737,협박 대화,"언제 돈을 빌렸는데 갚지 않았나요?
시간을 조금만 더 주세요.
빨리 뵙고 싶어요.
일주일만 시간을 주시면 제가 이리 나가도록 하겠습니다. 조금만 더 시간을 주시길 바랍니다.
충분한 시간을 드렸는데, 저를 기다리는 데 드는 비용은 얼마인가요?
저는 지금 정말 아무것도 없어서, 내일 점프해서 약간의 비용을 지불하려고 합니다.
안 돼, 안 돼, 안 돼, 안 돼, 아프지 않고 괜찮으니까 내가 뭐 줄 거고 찔러서 가져갈 거고.
제발요, 제 장기는 제 고통을 갚고 아이들을 먹여 살리기에는 충분하지 않아요.
이거 안 원하셨으면 갚아야 되는데 쟤네들 보니까 면목이 없을 거 아니야?
선생님, 아이들의 얼굴을 볼 때도 며칠만 기다려 주세요."
2738,갈취 대화,"손을 들고 가만히 있어.
야, 뭐 하는 거야.
나 정신이 없어 아무 말도 하지 마 여기 돈 넣어.
손님이 계시지만, 저는 당신이 이런 일을 하는 것을 원하지 않습니다.
농담인 것 같은데, 붙여.
네, 알겠습니다. 잠시만 이렇게 하시지 않았으면 좋겠습니다.
경찰을 부르지 마.
네, 고객님, 진정하세요.
빨리 채우지 않으면 너야, 너야, 너야, 너야.
다 왔어요. 잠시만 기다려 주세요."
2739,협박 대화,"저에 대해 계속 담을 해왔다고 왜 말하지 않으시죠?
죄송합니다. 그렇게 하려는 의도는 아니었습니다. 모두 제 잘못입니다.
그게 다야?
네 뼈를 사달라고 아는 시동생한테 물어보는 게 어때?
나는 방금 유미에게 당신의 집이 나쁜 곳이라고 말했습니다.
그래서 네가 출발점이고, 네가 내 말을 못 듣기 때문에 나는 학교에서도 머리를 들고 다닐 수 없다.
제가 어떻게 해야 하나요?
내일 점심에 홀에서 무릎을 꿇고 내 소문이 거짓이라고 말할게, 아니면 너를 때리겠다.
아니, 전교생 앞에서 어떻게 해야 되는지 모르겠어요.
아니면 금치 없이 다 먹을 거야.
알겠습니다. 정말 죄송합니다.
마지막 기회 내일 12시 40분까지 오세요."
2740,갈취 대화,"어떻게 파일을 숨겼어?
네, 물론이죠, 경찰은 찾을 수 없을 거예요.
어, 어디다 숨겨놨어?
글쎄, 당신은 그렇게 말할 수 없습니다. 저 위에 나만 알아야 한다는 주문이 있었습니다.
만일의 사태에 대비하여 협조할 것인지 모르겠습니다.
이상하지 않나요? 위에서 내려오는데 따라가지 않는데 어쩔 수 없나요?
프로모션에 관심이 없다고 생각하시나요?
뭐야?
특히 내 의견인지 아닌지를 결정할 수 있다면 이 프로모션이 내 입맛이라는 것을 알고 있습니까?
아, 그러면 제가 말씀드리지 않았네요. 잘 모르겠어요.
좋아, 좋아, 이번에는 승진 기대해!"
2741,기타 괴롭힘 대화,"아, 나빠지네.
어허.
할아버지, 왜 그렇게 오래 죽지 않으세요?
성인용은 뭐예요?
아, 진짜 정신이 돌아다니는 거기가 너무 지겨워요.
너무한데?
소변을 가릴 수 없고, 이런 짓도 할 수 없어요.
죄송합니다.
그럼 계속 고민해 보시는 건 어떨까요?
죄송합니다."
2742,직장 내 괴롭힘 대화,"수진아, 내일 뭐 있어?
아니야, 아니야!
좋아, 내일 화장이 필요해.
갑자기 무슨 일이신가요?
나는 내일 결혼식에 갈 거고, 죽지는 않아.
응, 하지만 내일 약속이 있어.
음, 음반을 드릴게요, 내일 어디서 만나시겠어요?
하지만 약속이 있는데, 여기가 아닌 것 같아요.
뭐야, 회사를 더 쉽게 만들고 싶지 않아?
아니, 약속이 있는데 공평하지 않아요."
2743,기타 괴롭힘 대화,"뭘 보고 있어?
나 아무것도 안 했어.
왜 저렇게 쳐다봐요?
왜 그래요?
나 봤어, 죽고 싶어?
너한테 무슨 문제가 있어.
내가 너를 보고 만지길 원하지 않아?
그럼 죄송합니다.
진짜 바보야.
너 좀 거칠어."
2744,협박 대화,"그러지 마 갑자기 나한테 왜 이렇게 해.
미쳤어, 우리 다 망치고 있잖아, 알았지?
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
한 가지 때문에 이런 일이 생겨서 죽으세요.
아니, 형, 죽이지 마.
너무 가난한 사람인 척 좀 그만해 주시겠어요? 독을 먹고 끝내자.
아, 자, 형, 도와줘.
우리 둘 다 편하니까 끝내자.
이봐, 그냥 인간답게 모든 걸 얘기하고, 편안하게 지내자.
너무 늦었어.
에이, 나 좀 도와줘."
2745,기타 괴롭힘 대화,"머리가 왜 없어?
백혈병이 있고 암을 치료하고 있는데, 화학요법의 부작용으로 인해 머리를 너무 잃어서 그냥 다 밀고 갔다.
암에 걸렸는데 대머리도 해야 돼서 미안해.
괜찮습니다. 저희는 완전 회복을 앞두고 있고, 보류 중입니다.
가끔은 머리카락이 너무 반짝이기 때문에 아침에 샤워를 하기가 쉽습니다.
아시다시피, 모자를 쓰고 수업을 할 때는 말하기 어려워요.
모자를 쓰면 모자 때문에 안 보여요, 병원에 있는 연극학교에 다니고 있고, 다치고 싶지 않아서 가고 싶지 않아서요?
애초에 연령 제한이 없었고, 내 또래의 아이도 없었어.
제가 아는 게 많지는 않지만, 당신은 대머리이기 때문에 거기에 가도 상관없을 것 같아요.
저기 너무 반짝일 거야, 웃기겠다.
네가 한 말을 후회하지 마, 네가 암에 걸리고 싶어서 그런 게 아니라 40세 이상 모두가 암에 걸려 살아서 그런 거야.
그냥 다른 사람하고 등교 안 하라고, 뒷머리에 앉거나."
2746,갈취 대화,"돈 줘.
일전에 주셨잖아요.
얼굴도 얼굴도 없을 것 같아요.
저번에 다 했어요.
이렇게 나오면 어쩔 수 없이 나한테 얘기해.
그러면 안 돼.
그럼 내가 살인자라고 하기 전에 나한테 가져와.
어, 어, 적어.
좋아, 우리는 그것을 사용하지 않을 거야.
다시 돈을 요청할 수 없습니다."
2747,협박 대화,"선생님, 그건 이미 책에 적혀 있습니다.
아니요, 하지만 장기적인 거래는 여전히 의미가 있습니다.
거래 아니야.
아니, 그런데 왜 너 자신을 만지는 게 말이 된다고 생각해?
상호 합의입니다. 법적 문제는 없습니다.
안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼,
나는 당신이 그것을 처리할 수 있다고 확신합니다.
지금 무슨 위협?
가족이 인수인계해도 괜찮다고 확신합니다.
아니, 이 자식아!"
2748,갈취 대화,"혹시 돈이 있으신가요?
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
이번에 판매 인센티브를 받지 못한 사람은 당신입니다.
아, 벌써 했어요.
술을 마시지 않아, 취미가 없어.
아, 정말요, 선생님. 저는 결혼을 앞두고 있습니다.
아시다시피, 여자친구와 결혼할 생각이라면 더 많은 돈을 벌어야 하고, 대체 급여를 받고, 승진으로 급여를 올려야 하는 거죠?
그러게요, 그래서 다 모인 거예요.
수십억을 빌려주라고 하는 게 아니라, 500만을 빌려주라고 하는 거예요.
너 5백이야 진짜 크다.
알겠습니다, 경쟁사 이사님께 여쭤보겠습니다.
빌려줄게."
2749,기타 괴롭힘 대화,"내일까지 몇 가지 수준을 설정해야 합니다.
저한테는 시험이에요.
해 봐.
아니, 아니, 아니, 아니.
또 때려?
아니요, 없어요.
자, 그럼 어떡해.
어.
집에 가면 경기의 사진에 서명해 주셨으면 합니다.
어."
2750,기타 괴롭힘 대화,"왜 이렇게 귀찮게 해.
뭐야, 질문하는 거야?
당신은 질문에 대답합니다.
오케이.
애니를 보고 있다고 뭐라고 그랬어?
드레스.
자, 그냥 때려보자.
고무 스펀지!
너무 아파.
자자, 자자.
오늘부터 그와 이야기하면, 그는 정확히 옳아요."
2751,갈취 대화,"내 돈 줘.
왜 그러세요?
내가 너한테 얼마나 돈을 썼는지 알아?
무슨 소리야.
내가 널 위해 얻은 돈을 다 버려야지.
너 왜 이래, 우리 집에 와서 하라는 거야.
지금 문을 열지 않으면 죽을 거야.
아니, 그러지 마, 겁내지 마.
내가 입을 다물고 평생을 이 집에서 벗어나게 하길 원해?
계속 그런 말을 하면, 경찰에 전화해야 해요.
!"
2752,기타 괴롭힘 대화,"제 숙제를 해주셔야 해요.
숙제? 그렇게 해야 할 것 같아요.
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
숙제는 뭐야?
우리는 이 모든 문제를 해결할 것입니다.
이 모든 것을 내가 하기를 원하십니까?
그래, 네가 내 상사니까 네가 해.
이거 얼마나 해야 돼?
이번 주 수요일에 전화해 주세요.
아, OK."
2753,기타 괴롭힘 대화,"머리로 뭐 하는 거야?
어?
이마 여드름 봐, 더러워.
뭐야?
머리는 어떤 자신감이 있으신가요, 거울을 보고 계신가요?
네, 다쳤다면 죄송해요.
사과를 위해 얼굴에 약간의 지트가 생겼다고요?
죄송합니다.
아무튼 머리를 쓰고 계신지 모르겠네요.
아, OK."
2754,직장 내 괴롭힘 대화,"아, 또 발생하네.
죄송합니다. 이번에 정말 하려고 했습니다.
구구라고 그랬지?
아니, 나 다음에 진짜 잘할 거야.
내가 여기 들어온 이후로 네가 안 좋았어.
미안해, 아니야.
제가 귀하 같은 회사와 함께 일하는 것이 얼마나 불쾌한 일인지 아시나요?
정말 죄송합니다.
나는 당신을 보고 싶지 않습니다.
죄송합니다."
2755,직장 내 괴롭힘 대화,"저 남자가 누구야?
아시다시피, 군인이 슬리퍼를 들고 당신에게 왔고, 그는 그것을 알아내려고 노력해 왔죠?
죄송합니다, 시간이 없어서 급해서 신발을 신지 못했습니다.
우리가 당신에게 좋다고 생각해?
아니, 선생님!
나랑 붙어있으면 진짜 뒤에 있잖아.
군대에서 큰 발전이네요.
아니, 미안해!
안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼.
..
이제 무시하는 거야?
아니, 너무 미안해!
미안할 필요 없어?
야, 이거 안 하고 싶으면 우리 옛날 주말을 해야지, 그렇지?
네, 고객님."
2756,협박 대화,"배우지 못한 것을 잊지 마세요!
이러는 거 배우면 안 돼, 이러면 안 돼.
죄송합니다.
왕이야, 왕이야!
그런 건 아니고 어쨌든 죄송합니다.
아이고, 정말 미안해.
부모님이 그렇게 훈련하셨다고 생각하세요?
제발 그만해!
어디서 눈을 뜨고 있어?
나 봐, 엄마가 우리 먹을 거야.
야, 죽고 싶어?
부모님이 그런 걸 낳았으면 어떡하지?
그만해, 미친 자식들!!!!!!!!"
2757,직장 내 괴롭힘 대화,"김이 형 웃을 때 항상 웃겨요?
뭐야, 나?
응, 영업 사원이 웃기기 너무 쉬워.
제가 입을 가리고 웃어도 괜찮을까요?
아니, 그게 문제가 아니라 그냥 이상해.
아, 조심할게.
생각 안 해?
아, 그래, 조금.
봐봐, 다른 사람들이 그렇게 생각하는데 그게 판매의 기본 입장이 아니라고 하더라고요.
아, 조심할게."
2758,협박 대화,"오랜만입니다, 가족들이 최고입니다.
가족을 인질로 잡을 사람이야?
어떻게 잡았어?
우리 가족은 순진하니까, 나를 상대해.
제가 처리해 드릴게요, 왜 도망갔어요?
썩으셨네.
농담이야 자라나고 있어 사춘기야 너희 가족의 목숨이 내 위에 있잖아.
알겠습니다, 지금 정신이 없는 것 같아요. 가족들 좀 도와주세요.
지금 눈앞에 가족을 죽이는 것 같아.
제발, 그렇게 하지 마."
2759,기타 괴롭힘 대화,"세었어?
세었어.
다 하고 나서 그렇게 하는 거면 씻지 마.
얼굴에 생긴 거 봐.
더러워 보이고 싶지 않아요.
기름 냄새 나는 것 같아.
저 얼굴 좀 챙겨보시는 게 어때요?
날 놀리는 거야!
그냥 있는 그대로 말하는 거야.
자꾸 그러지 마."
2760,갈취 대화,"쉬는 시간에 공부하시나요?
어.
좋은 학생인 척하지 마.
아니야, 아니야.
이제 당신은 겸손한 척하고, 가게에서 빵을 사요.
왜 저한테 그래요?
뭐야, 하려고 해, 어?
아니요, 빵의 가격은 얼마인가요?
그건 제 일이 아니죠, 그렇죠?
오케이."
2761,갈취 대화,"길동아, 너 오늘 뭔지 알아?
어느 날이야?
나랑 여자친구랑 100일이야.
아, 그래요? 축하드립니다.
그리고 축하의 의미에서 10만 원.
왜 그럴까?
길동아, 그냥 주는 게 어때?
이건 범죄야!
아이고, 진짜.
미안해, 알았어."
2762,직장 내 괴롭힘 대화,"길동아, 내일 시어머니를 쇼핑몰로 오갈 수 있어?
무슨 일이신가요, 사장님?
하루가 끝나면 곧 일어날 거라는 거 모르세요?
아니, 그러니까.
잘하신다면 입에 넣으실 수 있도록 추천에 넣을게요.
내일 몇 시인가요?
음, 내일 6시 30분입니다, 알겠죠?
아, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안
길동 잘 챙기겠습니다.
네, 고객님."
2763,협박 대화,"어디 있어?
왜 궁금하시죠?
올리는 거 봤는데 역겨워.
아, 그냥 적어놨어요.
안 내려오냐?
그러니까 이거를 짚어보자.
죽겠네.
이걸로 나를 위협해서는 안 돼.
좋은 말로 내려오세요.
이거 때문에 형을 고소하는 거야."
2764,기타 괴롭힘 대화,"야, 예쁘다.
아, 감사합니다.
시간 괜찮으신가요? 형님하고 놀자.
아, 아니요, 지금 약속이 있어요.
예약을 취소하고 형님하고 놀면 되지 않나요?
아, 중요한 약속이네요.
너 왜 먹어.
아, 아니, 그런데...
예쁘다고 했는데, 사람을 보고 있는 거야?
아니, 미안해.
예쁘지만 그렇게 잘 어울리지 않아."
2765,직장 내 괴롭힘 대화,"김 선생님 이리로 오세요.
네, 고객님, 무슨 일이신가요?
이걸 입고 제자리에 두는 게 어때요?
아, 너무 정신이 없네요, 여기에 놓는 걸 깜빡했네요.
이것들 하나하나 다 챙겨야 하나요?
바로 정리해 드리겠습니다.
오늘 교통사고를 당해서 출근하지 못했어요.
괜찮으세요?
왜 그러세요?
죄송합니다."
2766,협박 대화,"하.
이거를 생각해야지, 형이랑 선배들이 이거를 얘기하면 욕을 하고 칼로 죽이는 거잖아, 알았지?
다 됐으면 좋겠는데 내일 또 봐야 되는 거죠?
아니, 그냥 살려두면 안 돼, 누가 퍼뜨리면 군대에서 묻히는 거 알지?
제발 죽이지 마 미안해.
닥쳐, 닥쳐.
진짜 남자가 남자한테 어떻게 하는 건지 이해가 안 가는데 군에 여자가 몇 번이나 없어도."
2767,협박 대화,"안녕하세요. 아래층입니다. 문을 열어주세요.
무슨 일로 오셨나요?
내가 끝나고 나서, 나는 그녀에게 내가 뛰지 못하게 해 달라고 말했지만, 그녀는 여전히 똑같아.
아이들과 놀 때 너무 무리 아닌가요?
저는 좋은 삶을 살기로 결심했고, 속상했어요.
뭐 할 거야, 뭐 죽이는 거야?
나는 그녀를 당신 대신 다른 세계로 데려갈 거예요.
그러지 마.
야, 아이.
미안해 미안해 못 뛰게 해 너무 미안해."
2768,기타 괴롭힘 대화,"푸하, 집의 거지들이네.
아니야, 아니야.
별거 아니야, 이 자식아, 똥 냄새 나서 같이 있으면 토하고 씻을 거야.
하하하하 진짜 아닌 것 같은데 다치지 마 너무 더럽다.
샤워 잘하세요.
나한테 대답하지 마.
아니, 숨이 많네.
다른 곳으로 가고 싶지 않은데, 왜냐하면 뭐 할 때마다 친해지고 싶지 않은 냄새가 나기 때문이다.
죄송합니다.
미안해 미안하면 인생에서 벗어난 거지, 이 못생긴 자식아."
2769,협박 대화,"진짜 죽었어.
미안해, 친구. 가스 캔에서 라이터를 꺼내줘.
조용히 해 우리 다 같이 죽자.
와이프랑 애들이 있는데 형은 원래는 안 돼, 그러지 마.
나 이혼했어 이 자식들 못 보겠어 이거 돈 안 내.
만약 당신이 그랬다면 당신의 부모는 어떻게 생각했을까요?
당신은 내 부모에 대해 이야기할 가치가 있다고 생각합니까?
죄송합니다. 죄송합니다. 부러지지 말아주세요.
약하네 나 이거 하는 거야 꼬리를 내려놓는 거야."
2770,협박 대화,"나 봤어?
아니, 선생님.
노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노, 노,
아니요, 뒤에 표지판을 봤어요.
뭔가 잘못됐다고 해도 너무 눈이 멀어서 잠을 못 자요.
아니, 진짜.
눈 떼고 갈래?
죄송합니다.
뽑히지 않으려면 눈 좀 저렇게 내려놔야지.
죄송합니다.
응, 똥이 안 보여.
.."
2771,직장 내 괴롭힘 대화,"오늘 일정이 어떻게 되시나요?
저희는 오전에 바이어 미팅이 있고, 점심식사 후에는 이사회 일정이 잡혀 있습니다.
안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼, 안 돼,
퇴근 후 집에 가야 해요.
김비저 남자친구 있어?
네, 고객님.
뭐가 있어?
착하고 정직한 사람이에요.
어쨌든, 오늘 퇴근 후, 술 한잔하자.
남자친구랑 약속이 있어.
방금 퇴근한다고 하셨는데 농담이신가요?
어."
2772,기타 괴롭힘 대화,"저 형 봐봐.
어?
구부러져, 나 봐, 구부러져.
아, 그래.
왜 거리를 돌아다니는 거야?
야, 왜 그런 말을 해.
나 왜 그래.
그는 그렇게 되고 싶지 않았어요.
그건 저도 몰라요.
감싸야 돼, 듣기 불편해."
2773,갈취 대화,"형의 아내한테 제 돈을 훔쳐주셔야 해요.
민숙아, 무슨 소리야.
내가 몰라요?
엄마를 돌볼 줄 몰랐을 때를 대비해 널 위해 놔뒀어.
응, 언니를 돌보기 위해 내가 남긴 돈으로 모두 도와줄 수 있어.
왜 이래, 민숙아.
아내에게 내가 지금 돈을 빌려주지 않으면 여전히 빚을 갚기 위해 돌아가는 것처럼 보인다고 말한다.
민숙아, 해야지.
지금 바로 아내분께 전화드릴게요, 데리러 오세요.
아, 알겠습니다. 잠시만 기다려 주세요."
2774,직장 내 괴롭힘 대화,"최근에 집에 문제가 있으신가요?
네? 아니요, 선생님.
그렇다면 왜 이 투자를 잃었습니까?
아, 사실 그건 좀 불공평한 것 같아요.
우리 회사는 이것을 겪었고, 이제 우리 팀을 죽이는 것은 당신 중 하나일 뿐입니다.
나는 우리 팀이 그 사업에서 무엇을 할 것인지 재료 관리를 알고 있습니다.
이해가 안 되는데 내 팀 사업 얘기하는 거야?
하지만 저는 관여하고 싶지 않았습니다.
내가 거기에 올라가서 똥처럼 보이게 하길 원해?
알았어, 미안해, 나 들어갔어.
글쎄요, 요즘 너무 빡빡한 사람이 팀을 망치고 있어요."
2775,기타 괴롭힘 대화,"안녕하세요, 부모님.
선생님, 제 아이의 성적이 왜 그래요?
그 말을 들으니 유감입니다.
그러니까 성적이 왜 그래, 비싼 돈을 가져왔는데 이게 뭐야, 농담이야?
그는 똑똑하지만 수업에 주의를 기울이지 않습니다.
그것은 당신의 변명이며 우리는 그것을 감당할 수 없습니다.
그거는 조금.
못해, 못해, 못해.
진정해야 돼.
PTA와 커뮤니티에 대해 떠들기 전에 지금 바로 가져오세요."
2776,갈취 대화,"그랜트 씨, 음식에서 이물질이 나왔나요?
아닌 것 같아요.
아니, 사과할 수 없는데 뭐야.
죄송하지만 조리 과정에 이물질이 없습니다.
그것 때문에 사과하시는 건가요?
다시 한 번 죄송합니다. 음식을 다시 드리겠습니다.
여기서 계속 먹으라고 그러는데 내가 그냥 돌려주고 정신적 보상을 줄 거야.
죄송합니다, 조금입니다.
이게 다 뭐야? 내가 다 검토해 볼게! 내가 보고할게!
죄송합니다. 그게 다예요."
2777,갈취 대화,"민순아, 돈 좀 벌고 싶어.
좋은 게 뭐야.
좋은 코를 찾았어.
응, 돈을 벌 수 있을 것 같아.
400개 정도.
그런데 코를 어떻게 해야 할지 몰랐던 분들이 많아요.
이것은 확실합니다. 나는 내 자신의 이익을 얻을 것이다.
너만 믿어.
걱정하지 마, 나 알잖아.
그러니까."
2778,기타 괴롭힘 대화,"이 자식 봐 오타쿠야, 오타쿠.
뭐야, 뭐야, 뭐야.
하지 마.
진짜 여자 만나면 안 되는데, 사진 찍어주실 수 있나요?
그만해, 울겠다.
만약 내가 내 아이를 가졌다면, 그리고 나는 이 아이 같았다면, 나는 다른 아이를 갖고 싶지 않을 것이다.
너무 가혹하지 않아?
너 봐, 날 때릴 거야.
야, 말 그만해 나 몸이 안 좋아.
지금 눈 뜨면 안 돼."
