idx,class,conversation
1950,갈취 대화,야 거기 너 왜 와바 네? 저요? 너 말고 누구겠냐? 아무것도 없어요. 쓸만 한거 다 내놔봐 저 진짜 없는데. 집도 가난해요 털어서 하나라도 나오면 죽는다 이거 진짜 없어요 진짜 너무 하네 이건 뭐냐? 그거는 저 좀 보내주세요
1954,갈취 대화,야 나 5만 원. 전에도 내가 3만 원 빌려줬잖아. 야 내가 안 준대? 한번에 갚을게. 아니 진짜 못해 너. 내가 너 비밀 지켜줬잖아 그건. 야 나 다 말해버린다? 안 돼 그건. 아니야 여기 줄게 꼭 갚아줘. 응 땡큐
1956,갈취 대화,어이 김꼬봉이 좀 있냐? 아니 얼마전에 책사고는 없는데 너 주머니 뒤져서 나오면 진짜 뒤지게 맞는다 음. 사실. 어이 김꼬봉이 돈 좀 주고 만원. 그럼 만대만 맞고 나한테 만원 줄래?? 아니 그냥 돈 빌려? 너 불쌍한 친구한테 기부 좀 해. 나도 꼭 필요한거라.
1959,갈취 대화,야 너! 나 알지 빨리 튀어와 네. 안녕하세요. 안녕은. 앞으로 맨날 나한테 쳐맞고 다닐래? 지금 있는 돈이랑 폰에 있는거 다. 저. 핸드폰은 봐주시면 안되나요. 뭐라고? 야 내가 이 정도로 만만하냐? 아니요. 죄송합니다. 아니긴 뭘 아니야 새끼야 니 몇반이냐? 저 3반이요. 앞으로 자주 보자. 니 너무 싸가지가. 죄송합니다. 한번만 봐주세요.
1962,갈취 대화,지은아 나 코인 노래방 가게 만원만 줘 나 책사서 돈 없어. 그러지 말고 빌려줘 안돼? 나 진짜 용돈 받은거 없어서 그래 갚는다니깐 만원도 없어? 뻥치지말고 빌려주라 진짜. 그래 그걸 너라면 믿겠니?? 빌려달라구 좋은말할때 오천원이라도 빌려줘 진짜 없는데. 나 우리랑 같이 같이 놀고 싶어? 빨리 내놔 알았어5천원 여기
1976,갈취 대화,길동씨 되시죠? 네 맞는데요. 숨겨놓은 자식이 있으시던데. 너 이새끼 누구야 말을 그렇게 함부로 하면 안될텐데 똑똑하신 분이 왜이러실까. 하 너가 원하는게 뭐야 내일 오전 10시 역 물품보관함에 10억 준비해 자세한건 오늘 오전 7시에야. 뭘 잘못 알고 있나본데 나 그렇게 큰 돈 없어! 너가 돈이 없든 그건 다 10억이야 알겠어 알겠어
1977,갈취 대화,이거 뭐야 이번에 새로나온 핸드폰아니야?? 맞아 제트플립이라고 야 엄마가 아니 아니 삼촌이 이번에 귀국하시면서 선물 못사왔다고 사주셨어 야 대박이다 니네삼촌도 그렇지? 야 이거 나주라 너는 길에서 집 박살났다고하고 삼촌한테 하나 더 받아 어???? 비싼대. 비싸니까 내가 내돈주고 뭐 하는 말아니야 아. 안돼는데. 진짜 안돼. 너 앞으로 학교생활이 걱정안돼?? 편하게 하고 싶어? 이거 주면 내가 졸업때까지 너한테 잘해줄게
1986,갈취 대화,거기 길동이 부모니까 부모 맞는데요 제 아들 이름을 어떻게 아시죠? 지금은 내가 있으니까 알지 제가 왜 거기에 있어요 당신 누구야 돈 천만 원만 보내면 얌전히 아들 보낼게 지금 당장 큰 돈이 없어요 저희 아들 좀 안 다치게 해 줘요 천만 원보다 아들이 더 소중하지 않나? 얼른 보내야 할 텐데 저희 아들 안전한가요? 좀 들려요 빨리 보내 이럴수록 지체된다. 알겠어요.
1989,갈취 대화,만원만빌려줘서 있자나 없다니까 있는거다알아 정말이야 뺏는다 미안해 미안
1991,갈취 대화,어이 거기 좀 서보시지 네? 저요? 그래. 당신 말고 아무도 없잖아. 왜 그러시죠? 근데 내가 주머니 사정이 안좋아서 그 돈 좀 있냐? 아니요. 카드밖에 안 좋게 해 주면 되는 걸 너무 어렵게 만드네. 그거 뒤져서 나오면? 전 진짜 돈 없어요. 맞고 줄래? 거기 가방에 보이는 만원짜리는 무슨 종이냐? 아 그건 제가 아니에요.
1995,갈취 대화,돈 내놔요 누군지 알 거 없고 다치기 전 내놔 돈 없어요 천호동 사는데 돈이 없어? 거짓말치지말고 돈 내놓으면 이자리에서 없애버릴거야 정말이에요 지갑을 두고왔어요 이런거 봤나 핸드폰 내놔 그럼 핸드폰은 그냥 계좌이체해서 보내요 너네엄마 죽을목숨인줄알아 지금 보낼게요
2006,갈취 대화,이사님 이 사진. 모르지. 이. 이건. 이사님이 여기 오신거 다 장인어른의 덕 아니셨어요? 별것도 없는 대 출신에서 그룹 이사님 다 다 팔려나가서 된거라고 소문이 자자하던데. 어디서 찍은거야? 그게 중요해요? 사모님도 불쌍하시지 개천에서 용 개룡으로 만들어놨더니 어린 시절 바람이나 피고 말이야. 사모님이 이 사진 보시면 얼마나 슬퍼하시겠어요.. 원하는게 뭐야. 그렇지 눈치는 안 좋네요. 역시 그룹 이사님은 달라고 뭐가 다르세요. 그게 뭐냐고! 아 깜짝이야! 지금 저한테 소리지르실 처지에요?. 본론만 말해. 돈 딱 10억만 준비해주세요. 그러면 물 건너가서 새 삶 살고. 조심하시면서 사시고. 얼마나 좋아요?
2007,갈취 대화,야 돈얼마있냐 누구세요? 물어보는거나 대답해 저 돈은 시간끌지말고 한 천원 이게 다에요 있으면서 왜 없다고해 죽고싶어? 아니에요 죄송해요 돈 많이 가지고 다녀 네
2009,갈취 대화,야 너 이핸드폰 좋아보인다 어. 이번에 새로 샀어 야 그거 나 1주일만 빌려줘 왜? 너 핸드폰 나도 써보자. 니가왜. 너 학교 생활 편하게 하기싫어? 왜그래그래도 안되는데 임마야 왜 말이 많아 맞아야 정신을 차리지?
2015,갈취 대화,야 니가 당장 십만원 내놔 십만원은 좀 아니지. 백만원 받아도 모자랄 판이야 장난하냐? 돈 내놓으라고 옷 살거니까. 안돼 나도 돈 내놔 이런 미친놈이! 니 잘못 다 소문내버린다 한번만 봐줘. 그건 내가 다. 야 사과는 돈으로 해 입터는 거 다 내 진심이야. 내가 3만원까지는 마련해볼게 거지냐? 3만원을 누구 코에 붙여 어이가 없네 지금 당장 십만원 주라고 용돈이 다음달에 들어와. 미안해. 하기 짜증나는 놈 지금 3만원 내놓고 용돈 받으면 당장 가져와라
2018,갈취 대화,야 너 어제 여자탈의실 몰래 훔쳐봤지? 아니야 내가 언제 내가 다 봤어. 어제 2층 여자탈의실 앞에서. 너 학교에서 소문내버린다 아니야 제발그러지마 근데 너 너무 좋아보인다? 너 이 옷?. 너 그 옷 한번 입어보자 비싸보인다 안돼 아빠가 사주신거야 그래? 그럼 소문내도 상관없지? 너 얼굴못들고 다니게 해줄게. 여기. 몇번 입고.
2021,갈취 대화,그만 만나자 나 머무 지쳤어 나 미치는 꼴 보고 싶어서 그래? 내가 죽어야 너가 살아 나 정말 너무 힘들어서 그래? 내가 잘못되면 다 너때문인줄 알아. 왜그러는거야. 근데 그냥하는 말은 나 지금 옥상이야. 거길 왜? 진정하고 내려와. 헤어지자는 말 취소해 지금 나 죽어버리기 전에. 알겠어 취소할게. 그러니까 옥상에서 내려와. 진작에 그랬어야지
2025,갈취 대화,학생들 이리로 와봐. 왜 그러시죠? 요즘에 어린 애들한테도 명품 옷을 사준다고 하더니. 진짜였군. 제가 무슨 옷을 입든 무슨 상관이에요? 학생들은 학생답게 다녀야지. 그 재킷은 그냥 내 거다. 싫어요. 생일선물로 겨우 받은 옷이란 말이에요. 너무 복잡하게 만드네. 이런 꼴 당하고 싶어?. 아뇨 그치만. 제일 아끼는 옷인데 이번만 봐주시면 안될까요? 좋아 그럼 인심 썼다. 그 옷 대신 50만원 가져와봐.. 그럼 문자할게요. 잠시만요.
2028,갈취 대화,야 너 돈 많이 있어? 네 돈 많이 없어요 왜 그러세요 시끄러 옷차림 보니 고급진게 돈많아 보이네 아니야 잔말 좀 내놔 살려주세요 뭐야 이놈 진짜로 없네 거지 아니야 완전 제가 아니 저 이제 가도 되죠 아니 안돼요 옷이라도 벗어 죽기 싫으면 아니야
2029,갈취 대화,아 아줌마. 이 동네 젓가락 숟가락은 다 내꺼. 알아 몰라? 냄새가 난다고. 손님들이 다 말씀하셔서. 손님.? 어떤 아이니? 야. 다 개코야? 무슨 수저에서 냄새 난다는 거야? 아. 죄송해요. 아줌마. 나도 몰라? 이 구역에서 장사 안되겠다. 오늘 장사 접자? 아. 제발 하지 마요. 다 필요없고. 돈이나 가져와. 무슨 6개월째 돈을 못 갚아? 아. 우리 남편이 해외에서 돈 벌어서 내일이면 올꺼에요. 무슨 얼어죽을 남편. 그 새는 해외로 나가 죽고싶어? 이거 안되겠다. 가게라도 담보로 내놔. 아 제발요. 하지 마세요.
2035,갈취 대화,너 이거 뭐야? 새로 산거 이쁘다 이거 나 쓸게 안돼? 안돼? 그냥 가져간다? 돌려줘. 10년 뒤에 돌려줄게 이거 없으면 아무것도 안 빌리는것도 안돼냐?? 비싸게 새로 산거야 돌려줘
2036,갈취 대화,야 마트가서 담배 좀 사와. 돈은요? 아 담에 줄게. 일단 사와 새끼야. 저 지금 돈이 없어요. 너 왜 죽을래? 돈 빌어서라도 돈 벌어서 사와 새끼야. 죽기싫으면. 너 집 나가? 알겠어요. 확 진짜. 진짜 빨리 사와 네 담배도 사와. 네
2045,갈취 대화,야 너 얼마있냐? 너 돈 없는데 아씨 있잖아 얼른 내놔 아니 없다고 좋은 일 할 때 안내놔? 어디서 까불어 내가 너한테 왜 이렇게 하는데 오호라 너 나오시겠다? 여기 만원밖에 없어 내가 너 가방 뒤진다 그러면 더 있는 거 아냐 아니 진짜 만 원밖에 없다고
2047,갈취 대화,우와 너 돈 진짜 많다. 나 좀 빌려주라. 이거 나 학원비야. 학원비? 그거 잃어버렸다고 하고 나 좀 줘봐. 어.? 안돼.? 그거 오늘. 야 신사임당 하나 빠져도 몰라. 한 장만도 안돼. 야 다시 가야 되는거 아니야. 그냥 좀 빌려줘봐. 나 안돼. 엄마한테. 나 어차피 몰라. 알아차리면 그땐 다시 돌려줄게 그럼 됐지? 알았어.
2049,갈취 대화,애 누나가 지금 너무더운데 물사먹을 돈이 없네? 근데 너 손에 든 음료수가 아니면 물사줄래? 저. 저도 돈 없어요 그럼 난 음료수 나를 줘그럼 편하잖아 아. 저도 목마른데 어린애가 따박따박 말대꾸하기는 너는 돈 없니? 하. 하지만.. 하지만이야 너 이렇게 예의없이 다니는거 부모가 먹칠하는거야. 얼른 누나한테 음료수 줘. 네
2051,갈취 대화,너 돼지 저금통에 돈 얼마나 주고 왜? 나 돈이 너무 급해서 별로 없어 저금통 나 주라 그건 안되지 금방 갚을께 나도 오래 모은거라 안되지 서운하게 이럴래? 나 주께
2057,갈취 대화,야 어제 만원이 비더라? 미안. 용돈도 못 받아서. 그래도 받자마자 다 받아 왔어. 야 집도 못 사는 주제에 용돈이 왜이렇게 짜? 야 우리집. 못 살아 야 느그집 못살면 우리집은 쌉 거지라는거냐? 아. 아니 그런 뜻이 아니라. 돈이 별로 없어 나도 맨날 좀 부탁드려. 그럼 이왕 부탁드리는거 더 필요 존나 쪼잔하게 이거가지고 뭘하냐? 아. 얼마나 더 필요한데.? 오만원씩 더 가져와 미안. 구해볼게
2063,갈취 대화,어머어머 스카프 이쁘다 너 아 남자친구가 사줬어 우와 좋겠네? 능력있는 남자친구가 이런것도 사주고 아. 고마워. 뭘 나도 좀 해봐도 돼?? 어. 와. 나 역시나 고급스러우니까. 응. 나 이거 잠깐 두르고 다녀도 되니?? 응??? 그건 좀 아왜 너는 남자친구가 이런거 자주 사주잖아 오늘만 차고 돌려줄게 나 간다
2069,갈취 대화,손님 손님 다왔습니다 얼마에요? 벌써가 4만원이요 네??? 거리가 사만원이요? 네 말도 안돼요 미터기 보여주세요 보세요. 미터기 세상에 말 못드려요 아가씨 차가 막혀서 돌아오느라 그랬어 블랙박스 보던가 주기 싫으면 바로 신고할라네. 근데 어제도 탔는데 이정도안나왔어요 그날그날 도로 사정이 다르니까안그요?
2070,갈취 대화,안녕하세요 제가 아는 분인가요? 알게 될게 지갑 줘봐 무슨 말 이에요? 지갑을 왜요? 말귀 못 알아듣네. 그럴 생각 없어요 저기 봐. 나 혼자 아니야. 영리하게 굴어 현금을 조금 가면 기 있어. 같이 가자 안돼요.
2071,갈취 대화,얘야 여기 와봐봐 네? 그래 너 언니가 필요한게 있는데 도와줄게 있어? 네?? 저 학원 가봐야 하는데요 말귀를 못 들어 이리와 저 가야 돼요? 아니 내가 왜 때린대? 그냥 있는 돈 좀 달라구 할 돈 없어요 너 일단 주머니 까봐 있으면 보자구요 버스비예요 보내주세요
2072,갈취 대화,저기 인테리어 맞는가? 네 맞는데요 혹시 누구신지 말씀해주실 수 있나요? 정보에 잘 안되어 있어서요. 혹시 신규 사장님이신가요? 아니고. 혹시. 곽두철 다른 게 아니고. 회사 새로 만드는데 인력 좀 보내라. 아 네! 몇 명 정도 필요하신가요? 혹시 몇 평인지 알 수 있을까요? 아 그럼 최대한 빠르게 해야 하니까 20명 정도 보내면 돼요 아 20명 정도 필요 하시면. 그 정도 내시면 될거 같아요. 요즘은 많이 비싸서요. 야 우리 우정이 있는데 뭔 소리야 그냥 보내줘. 네 20명을요.? 그럼 가격을 좀 더 깍아드리는걸로 하면 돼요 야 그냥 공짜로 해달라고 공짜 몰라? 너 나한테 이 돈 쓰는 게 그렇게 아깝냐? 내가 이번만 부탁할거면 그냥 이번만 공짜로해줘. 네 알겠습니다.
2083,갈취 대화,거기서 왜 그래 교복입은 너 왜 그러시는대요? 이리올래? 내가 갈까? 그럼 저 학원가야 해요. 너는 돈 있는거 다 내놔서 살 돈이에요. 맞고싶냐? 좋게 말할때 돈 내놔 돈 드릴테니까 때리지마세요.
2084,갈취 대화,현우야 나 7만원만 빌려주라 동우야 저번에도 돈 빌렸잖아 야 현우야 그것도 내 친구잖아 나. 돈 없어 하나도 이 새끼 말로하니까 안통하네 내노라고 이 새끼 오랜만에 교육좀 받아야겟다 애. 들아!! 내가 미안해 퓨. 그럼 가지고 있는거 다. 여기 5만원. 새끼가 줄꺼면서
2085,갈취 대화,내 유에스비 어디있어 내놔 이새끼들아! 아이고 묶여 계신데도 힘이 든다 얘들아 더 꽉 묶어라. 네 형님 너네 대체 누구야. 내 유에스비 어쨌어. 맨입으로 그걸 말하면 쓰나? 원하는게 뭔데 그게 뭔줄은 알아? 우릴 바보로 아는거야? 원하는게 뭐야 대체 나회장이 준거 그거랑 같이? 그걸 어떻게
2086,갈취 대화,안녕? 너 이거 봤지? 누구세요? 엥 나 몰라? 그럼 지갑 좀 내놔봐. 저 지갑 없어요. 지랄말고 내놔. 그건 무슨 이새끼 부자네? 죽고싶냐 진짜? 부탁이에요 그만해주세요 하나 둘 셋 그래그래 꺼져라 안녕 주세요 부탁이에요.
2088,갈취 대화,여보세요. 그럼. 내가 보낸 계좌로 300만원만 입금해요. 제발 부탁이야. 나한테 지금 그런. 돈이 없어. 제발. 이걸 어쩌나. 제발. 한번만 봐줘. 이 아저씨가 딸뻘 되는 어린 여자한테 그런 사진이나 보낸걸 알려야하나. 제발 우리 아이들이랑. 그럼 3일 안으로 계좌로 300만원 입금해요. 안그럼 이 사진 다 퍼뜨릴꺼니까.. 빨리 구해볼게. 그럼 기다릴게요.
2092,갈취 대화,오빠가 돈 좀 빌려줘 친구가 돈 빌려달래 무슨 친구 얼마? 아니 그냥 좀 빌려줘 얼마? 돈을 나한테 빌려 싫다는 거야? 아니 왜냐고 그냥 빌려 싫다고 말 해 어 싫어 그래 그럼 그렇게 해 오빠 비밀은 나도 책임질 수 없고 아니 너는 그럼 주던지 말던지
2095,갈취 대화,야 너 이어폰 새로 샀냐 응 우리 이어폰 사줬어? 내꺼랑 바꿔줘 내껀데 내놔 이제부터 이건 내꺼야 뭐하는짓이야 자 이거야 그럼 됐지 이거 가지고 와 이건 오래된거잖아 어서 내꺼 돌려줘 한번만 더 해봐 혼난다 조용히 꺼져 너 이거 못됐구나 연약한놈 어서 꺼져
2097,갈취 대화,이때까지 돈이 그만큼 돈 없어 없으면 빌리던지 누구한테 빌려 친구없으면 안 가져와 싫어. 니 약점은 소문내도 돼? 그것만은 제발 잘해라? 미안해
2103,갈취 대화,지금 당신의 딸이 어디있는지 알고 있나? 지금 학교에 있을텐데. 지금 당신 딸 지금 나랑 같이 있어. 네? 아니 그 아이가 왜. 지금 당장 내가 불러주는 계좌로 돈을 입금하지. 이 아이한테 안 좋은 일이 생겨서 안돼요! 내 딸! 지금 다른 곳으로 얼른 입금해! 어서! 알겠어요! 불러주세요. 며칠 내로 계좌로 입금되는 거 확인되면 그 아이 풀어주겠다. 알겠어요
2106,갈취 대화,그 전단지 보고 말씀 드렸는데요. 리트리버 찾으신다면서요? 아네네 혹시 어디서 보시거나 지금 같이 있나요? 네 리트리버가 엄청 커서 진짜 감사해요. 어디로 가면서 사례금 드릴게요. 그 장소는 나중에 알려드리고. 다른 건 사례금이 너무 적은거 아닌가요? 그 이상으로는 못 드려요. 진짜 죄송해요. 그럼 그냥 뭐 이 정도 커서 보양가게에 드리면 더 받아요 모르세요? 아니 왜 그러세요. 제 하나밖에 없는 자식이나 다름 없어요. 사례금이 필요하시면 최대한 원하는 금액까지는 드릴게요. 그럼 뭐 소소하게 200만원 정도만 주세요. 그럼 예쁘게 털려서 안 다치게 보내 드릴게요. 200이요.? 이번주 내로 드릴테니까 강아지 먼저 주시면 안되나요? 제가 200만원이 없어서요. 그럼 저 이번주내가지고 데리고 있을게요. 근데 그 주 넘어가면 바로 팔아버릴겁니다. 그럼 지금 바로 돈 보내드릴게요. 빌려야 하니까 딱 2시간만 기다려 주세요. 제발 안전하게.
2114,갈취 대화,엄마 나 30만원만 줘 아니 용돈 준지 얼마나 됐다고 또 돈을 달라는거야. 엄마 돈없어? 나도 30만원 주는게 그렇게어려워? 저번주에도 용돈주고 내 생활비가 너무 힘들어 미안해 아니 짜증나게하네 엄마는 엄마딸이 30만원없는 거지새끼로 불리면서 누가 너를 거지로봐. 엄마 속상하게 왜 그래 아 개같네 학교에 애들은 용돈 3040만원받는데 몇 년으로? 내가 죽어버리면 그때 내 부조금에 30만원 넣을거야? 이게 못하는 말이 없어.! 무슨 말을 하는거야 아 몰라 지금 30만원 이체안하면 나 집안들어가고 뭐 할 거야 내가 죽인 살인자는 엄마야 알겠어? 아니. 알겠어.
2117,갈취 대화,어이 아가씨 네? 누구시죠? 절 아시나요? 아니요 그럼요 에이 잠시만 기다려봐요 왜그러시는데요 내가 차를 박았는데 수리비가 없네? 차 좀 빌려줄래요? 무슨 소리에요 제가 뭘 믿고? 한번만 더 가겠습니다. 안줄거면 나랑 어디좀 가시죠?
2121,갈취 대화,너가 눈에 띄면 너것 다 내놓으라고 했지? 죄송합니다. 됐고. 할때 다 내놔. 시계랑 반지까지 다. 이건 안돼요. 강제로 내가 뺏기전에 다 내놔. 너 내가 만만하냐? 아니예요. 시계든 지갑이든 뭐든 다 드릴게요. 내가 뭐라그랬어. 너가 가지고 있는거 다 달라그랬지! 당장. 내눈앞에서. 제발요. 절대 시계는 안돼요. 마지막 기회야. 순순히 내놓지 않으면 너가 한 짓 너 가족들한테 다 말해버릴거야 살려주세요.
2124,갈취 대화,아야 아이고 이차가 나를 치네 아이고 사람을 도대체 어떻게 합니까 아니 먼저 직접 와서 제가 봤다니까요 먼처 차로는 그런말 하시면 안돼요 아야 아파라 간단하게 100만원에 합의 해드릴께요 해 주세요 뭔소리야 내가 안쳤다니까 100만원에 합의 잖아요 저거 제가 보험회사 불러봤는데 그건 안 됩니다 여기서 해결하시는게 좋을듯 아저씨 100에 합의보기 싫으시면 보험회사 부르던가요 서로한테 편하다니깐요? 100만원이면 싼 가격이라니까요 알겠습니다. 죄송합니다 100만원에 합의합니다
2127,갈취 대화,필통 귀엽다. 머야? 이거 남자친구가 사준거야. 역시 이 펜 비싸보인다. 나 이 펜 좀 빌려줘 글씨 잘 써지겠다. 이거 왜 사준건데? 친구 한 번 빌려줘 필기 좀 하자. 나 이거 한 번도 안써봤어. 글씨 못 쓰는 거 같은데 내가 써줄게. 너도 더 잘 쓸거야 그래도 안돼. 근데 기스나면 안돼. 아니 빌려달라고. 잘 쓰고. 빌려 줄게 알겠지.? 안되는데. 그럼 돌려줘야돼.
2131,갈취 대화,김대리! 스카프 샀어? 네네 너무 이쁘다 비싸보여 선물 받은 기념으로 하나 샀어요 줘봐줘봐요 나도 어울리는지 해보게 네네?? 못알아먹어? 여기요 어머 나한테 너무 이쁘다 네. 김대리 내가 오늘만 사무실에서 하고 퇴근할때는 네?? 싫어?? 아니요.
2132,갈취 대화,야 이 새끼들아 너 일 안하고 뭐해 또왔다 저 악마놈들 임금을 절대 안줘버릴거다. 그딴식으로 하면 돈 만원도 없는줄 알아도 제대로 하지 못할까!!!! 저 놈들은 댓가를 받을수 없어. 점심값도 아까운 애들이야 형님 점심값이 어떻게 여기에서 일하게 해주는게 영광인지 알아야됩니다. 야 저기 일해야될거 산더미만큼 쌓여있거든? 야 저거 다 못하면 오늘 너희 일당 없으니까 빨리빨리 해라 네.
2142,갈취 대화,미안한데. 빌려줘 또? 이번엔 진짜 갚을게 안돼. 나도 돈 없어 아니 이번에 진짜. 그 말을 왜 두 번 듣냐? 아 진짜. 나 좀 돕고 살아야지 친구? 난 니같은 친구 둔 적 없어. 꺼져 와. 너무하네. 이번엔 진짜. 진짜 마지막이다
2143,갈취 대화,야 너 이리로 와봐 네? 저요 그래? 말이야 너. 어디 있어? 근데 버스비가 없거든. 빌려줘라 저 천원도. 아 진짜 맨날 없대. 뒤져서 나오면 진짜 죽는다. 진짜 없어? 어!!! 진짜 없단 말이에요. 버스카드밖에 없어요. 야 그러면 버스카드만 좀 빌려줘. 형이 갚을게. 같은 학교잖아? 우리 같은 서울고. 아 진짜 안돼요. 돌려주세요 아 내일 준다고 잠깐만 쓰고 줄게. 진짜 쳐맞고. 형이 좋게 말할때. 잘 알겠어요. 내일 꼭 돌려주셔야해요.
2150,갈취 대화,좋은 말 할때 돈 내놔 왜 그래야 하는데? 당신이 뺑소니 범인이라는 거 알고 있어 헉!!! 내가 다 자기 전에 내 돈 내놔 한 1000만원이면 되나? 그것 갖고는 어림 없지 2000만원? 그럼 이거 받고 꺼져 각서도 써 알았어 이거 받고 영원히 입 다물 거야
2157,갈취 대화,우리가 지금 사진까지 보고 있어요. 5억 필요해요. 그래서 원만히 해결하고 싶습니다. 그 돈 바로 안보내시면 둘 사진 디스패치에 전송합니다. 저희 소속사와도 얘기를 해봐야할 것도 시간 없어요. 당장 입금안하시면 바로 뿌립니다. 저희 신생 기획사에 겨우 빛보는데 그거 공개되면 끝나요. 제발 부탁드립니다. 지금 이돈 보내면 계속해서 잘 벌겠지. 아직 그만큼 수입이 나질 않습니다. 그래서 다른 건 이번엔 부탁드려요. 안돼요. 오늘까지라고 말씀드렸습니다. 제발 재고해주세요.
2158,갈취 대화,민아야 나는 혹시 대신 내줄 수 있어? 갑자기? 안돼. 나 그 많은 돈 없단말이야. 오늘 다합쳐서 7만원도 안돼. 먼저 내라고 그랬는데 나 돈 없어서 그래. 우리 부모님도 용돈으로 먼저 내라고 하셔서 나 돈이 없어. 미안한데. 나 진짜로 돈이 없어서 그래. 나 한 번만에 너 돈 많다구. 한번만 빌려줘 안돼. 미안해. 그건 설날이었잖아. 그래서 썼어. 너무한거 아니야? 너 돈 많다고 그러다가 갑자기 돈 빌려달라고 하니까 없다고나 그러고 진짜 이기적이다. 빌려달라고 좋은말로 할 때 빌리고 끝내자 우리 너 빌려주면 나는 다음 용돈 받는 거야 어떻게? 내가 너 용돈 받기 전까지 돌려줄게 그럼 되는거지. 빌려주는거다. 빨리 좀 잘 알겠어.
2160,갈취 대화,친구야 나 돈좀빌리자 안돼 나 이거랑 독서실갈돈은있고 나빌려줄돈은 나 저번에도 빌려줘서 안갚았잖아 나 그거랑 같이쳐서 내일줄테니까 오늘만에 나진짜 이제 엄마한테 돈검사 받아야되서 너 니엄마한테는 어떻게 하면되지 뭘그러냐 너 나한테 빌려간돈만 5만원이넘어. 야 그거다 갚아주면되잖아 째째하게 왜그러냐 아 알았어. 이번이 마지막이야.
2166,갈취 대화,다 손들어! 악 도와주세요! 고객님 진정하세요. 은행 돈 다들 빨리 꺼내 얼른 돈 안꺼내? 우리 사원 비밀번호 0000이야. 네 네! 허튼 수작 부리면 여기 있는 너네 다 할 줄 알아. 알겠어요.
2170,갈취 대화,철민아 오늘은 얼마 가지고 왔냐? 오늘은 만원 밖에 없어요. 진짜냐? 정말이에요. 거짓말이면 진짜 어떻게 될지 알지? 오늘 만원 더 있어요. 진작에 나온 것이지. 또 있는건 아니겠지? 또 없어요. 더 쫄기는. 내일도 부탁해? 네.
2176,갈취 대화,아들아 돈 좀 빌려다오. 저번달에 빌려가셨잖아요 내가 지금은 다들 생활비가 없어 거짓말하지마세요 형한테 빌려간거 다 알아요 이눔시끼는 아버지가 돈좀 빌린다는데 왜이렇게 말이 많아? 한두번도 아니고 용돈까지 드리는데 자꾸 돈 가져가시면 전 어떻게 먹고 살아요 내가 지금까지 너 키우느라 고생했는데 그깟 돈도 못주냐 떼쓰지 마세요. 이런식으로 나오면서 인터넷에 내 이름 회사정보 다 까벌리고 뭐 하는줄 알아
2194,갈취 대화,야 너 비훈이아니냐?? 응 준엽아. 오랜만이네?? 초등학교는 처음이네 잘 살았냐?? 응. 잘 살아 너는?? 나야 뭐 잘 살았지 너 근데 요즘 돈 좀 많더라? 응. 아르바이트 하고 그래 그래. 부럽네. 나 돈이 좀 필요하거든? 응. 근데 난 돈 없어 야 뒤질래? 한동안 안맞아서 정신 못차리지? 응. 알았어 빨리 줄게
2197,갈취 대화,야 너 학원비 내줘라 싫어 왜 돈없어 다음에 갚을게 안돼 그런 비싼 돈 또 어딨어 니 돈 많잖아 빨리 왤케 그래 그래도 안돼 에휴 병신인가
2205,갈취 대화,어이! 이리 와봐. 네? 무슨 일이세요? 시끄럽게 굴지. 조용히 내놔. 왜 이러세요. 조용히 하고 내놔! 지갑에 뭐 이렇게 든 게 없어. 그게 다에요. 하고 있는 목걸이 귀걸이는 내놔 안돼요. 도대체 누가 뭘 손을 댔다고 그래. 조용히 내려놓고 가. 왜 이러세요 정말.
2206,갈취 대화,야. 일로와봐. 왜요? 오라면서 임마 짜증나게하지말고 네. 너 가방 이쁘다 내가 빌려도 되냐? 안돼요 이거 비싼거에요. 이거 쓰고 돌려줄게 줘봐. 진짜 안되는데. 쳐맞고 줄래? 그냥 줄래? 진짜 안돼요.
2210,갈취 대화,허이 언니 손목에 시계 이쁘네 누. 누구세요? 알 건 없고 언니 시계 이쁘다 왜그러세요? 아니 너무 이뻐서 내가 좀 차보고 싶어 안되요? 어딨어? 이렇게 잡고 풀면 그만이지 아아. 아파요. 그러니까 가만히 있어 내가 좀 차보고 마음에서 돌려줄게. 어머 세상에 너무 잘어울리는데? 내가 좀 쓸게 돌려주세요!
2219,갈취 대화,페이스북 봤는데 길동배우님 팬미팅 당첨되셨나봐요. 너무 부러워요. 아. 감사합니다. 저도 살면서 처음 당첨되어봤네요. 행복해요. 혹시 그 팬미팅 티켓 저한테 파시면. 제가 10만원에 살게요. 제발 팔아주세요. 저 너무 가지고 싶어요. 그건 안될거고 제가 제일 좋아하는 배우님이기도 하고 응모하는데 저도 거의 20만원 썻는데 제가 손해잖아요. 그럼 티켓 드릴게요 괜찮죠? 그건 진짜 안 될거 같아요. 100만원을 주신다고 해도 안되어요. 돈은 벌면 되지만 추억은 다시 남길 수 없잖아요. 그걸 말로해서 안되네. 그냥 내놓으라고. 짜증나게 하지말고. 솔직히 그 배우님한테 관심 없으시잖아요. 그럴바에 그냥 가는 게 낫죠. 안될 걱정 말아주세요. 내가 어디 찾아가야 내 놓을래? 니 사진만 찾아봐도 어디집인지 알아. 그니까 잔말말고 지금 내놔. 안된다고요. 신고할겁니다. 협박에 갈취에 사생활침해까지 각오 단단히 하세요.
