idx,class,conversation
2415,직장 내 괴롭힘 대화,"기민씨 이 파일 내일까지 완성해. 아니면 적어도 삼일은. 말대꾸가 아닙니다. 내가 만만하지?, 아니면 회사가 장난인가? 시정하겠습니다. 요즘애들은 이래서 문제야 진짜. 내일까지 책상에 두겠습니다."
2417,직장 내 괴롭힘 대화,매번 이런 실수를 하는것 같아 죄송합니다. 더 조심하겠습니다 죄송하면 이런 실수를 하지 마 아니야 정말 죄송합니다. 더 꼼꼼히 보겠습니다 내가 하고 싶은말을 하려면 날을 새도 됩니다 저도 나름대로 노력했는데 부족했나봐요 아주 형편없고 일처리가 꽝이야 앞으로 더 노력하겠습니다 한번만 더 그러면 진짜로 네 주의 하겠습니다 앞으론 이런 일이
2426,직장 내 괴롭힘 대화,어이 김비서라고 부르는데 안오나? 앗. 죄송합니다. 잠깐 문 좀 보고 들어와 앉지. 앗 부장님. 김비서 왜? 내 컵 안닦아놔? 아. 그게요. 변명이라도 해봐 어디. 죄송합니다. 앞으로는 잘 닦아놓겠습니다. 하루 2번은 최소 닦아놓고 나한테 보고해. 얼른 하고 싶은 건 아니지? 김비서? 네. 앗 부장님.
2428,직장 내 괴롭힘 대화,도대체 제대로 하는게. 뭘 시키면 제대로 하는게 없어? 죄송합니다. 죄송하면 다야? 그 놈의 회사는 왜 들어왔어? 죄송합니다. 머리가 나쁘면 눈치라도 있어야지. 머리도 나빠. 없어 일도 못해. 으이그. 도대체 너 할 줄 아는 말이 죄송합니다 밖에 없냐? 야. 니가 왜 너보다 어린 애들은 그 돈 받고 일하는거야. 부장님 말씀 좀. 뭐? 내가 틀린 말했냐? 하여튼 못배운 건 쓸데도 없어요. 정말 지긋지긋해. 우리회사는 참 좋은 회사야. 너같은 놈도 안자르고. 죄송합니다.
2429,직장 내 괴롭힘 대화,민수씨 내일 우리집 앞으로 갑니다 네? 내일 주말입니다. 그게 중요해? 그럼 평생 쉬게 해줘? 말이 심하시네요 심한건 민수씨지 일도 힘든데 주말에 쉬려하니 하. 왜? 기분나빠? 회사생활 못하게해줘? 지금 분명 협박하신겁니다
2433,직장 내 괴롭힘 대화,부장님 무슨일입니까? 아 이번에는 연차 다음으로 미뤄. 죄송한데 그날은 제가 무슨 사정이 있어서 안됩니다. 부장님. 너는 왜 만만하냐? 연차 쓰라고 하면 써야지. 아무때나 니가 원할 때 쉴 수있는 곳인줄 알아? 그건 절대 아닙니다. 제 사정도 아닌데 회사에는 회사의무가 있어. 그것도 못 따를 거면 회사는 왜다니나. 죄송합니다. 연차 반납하겠습니다. 요즘 일하는 데 문제 많은 거 알지? 내가 너랑 그런 얘기는 안했다만. 똑바로 잘해. 그건 오해십니다. 부장님. 앞으로 더 열심히. 그럼 나가봐. 아무튼 이번달엔 연차 못쓴다.
2436,직장 내 괴롭힘 대화,지연씨 혹시 오늘 업무 언제? 저 30분이면 끝날 것 같아요. 그래? 그럼 뭐 좀. 아니 그거 대리님 일 아니에요? 그러기한데 나 퇴근을 하려면 지연씨도움이 필요해. 정말 죄송합니다. 대리님 일은 대리님이 하시는게 어떨까요? 머라고? 지연씨 사회생활 그렇게 하는거아니야. 도리가 있지 힘들면 도와주고 그런게 진정한 선후배지 네? 그래도 그렇게 해달라 하시는 건 아닌 것. 지연씨 앞으로 내가 선배로써 일을 많이 주면 어떡할래? 버틸 수 있겠어? 그래도 이러한 방법은 아닌 것 같습니다. 죄송합니다.
2438,직장 내 괴롭힘 대화,미영 씨 가서 커피 좀 타와요 네? 제가 지금 업무로 좀 바빠서요 미영 씨가 업무는 무슨 별로 급하지도 않은 거 같은데 빨리 타와 오늘까지 끝내야 하는 거 그래요 죄송합니다 거 상사가 타오라면 타오지 뭔 말이 그렇게 많아 죄송합니다. 안 될 거 같아요. 뭐야? 여자라고 봐줬더니요 커피가 뭐라고 얘기 안 하시면 되잖아요 하여간 이 애들은 버릇이 생겨서 그런지 뭘 배운 건지 말이 좀 심하신 거 같은데요
2440,직장 내 괴롭힘 대화,하 진짜 윤진씨 네? 지금 나랑 가방 똑같은거 매고 온거니? 네?? 이거원래 있던건데요 뭐가 그래 내가 저번주에 안 오니까 똑같은거 산거아니야? 윤진씨 왜 이렇게 나 따라해? 좀 더. 차장님. 오해는? 저번에 보고서도 내거 다 썼다고? 부장님이? 아 그거는 한눈에 보기도 편하고 잘쓰셔서 봐봐 내말은 자기 지금 다 나따라하잖아 이러면 나는 자기랑 근무못해. 아 그런거에요 또또 입만 열면 거짓말하네
2452,직장 내 괴롭힘 대화,지연씨는 무슨 약속이 아니요 없습니다. 그래요? 잘됐네. 제 연차 나랑 바꾸죠 갑자기요? 저 내일 연차 때 집에 다녀올 생각입니다. 그거급한거 아니잖아. 좀 늦게 와도 되고. 미리 가기로 연락이 좀 어려울 것 같습니다. 지연씨는 지연씨대로하면서 양보라는것도 좀 하고 그래야 편하게 회사 다니지. 연차를 바꾸는건 아닌 것 같습니다. 뭐라고? 지연씨 장난해? 이건 제 연차를 이렇게 쓰는건 아닌 것 같습니다.
2453,직장 내 괴롭힘 대화,조선생 네. 밥도 먹었겠다 커피 좀 타와 네? 제가 왜 선생님 커피를 사와야 되는건지. 상사가 부탁하는데. 왜 못들어주나? 그럼 조선생이 얼른 다녀와 가는 김에 내것도 네. 알겠습니다. 에휴. 젊은 것들한테는 부탁하나도 편하게 못하겠네. 김선생님이 참으세요조선생님 원래 답답한 구석이 있었잖아요..
2454,직장 내 괴롭힘 대화,야 너는 시키는대로 뭘 못하냐 수정하겠습니다 다시 말해줘야돼? 다시 말하면 말귀를 알아쳐먹어야 될거아냐 죄송합니다 한번만 더 말씀해주시면 감사하겠습니다 등신새끼 니가 대체 제대로 하는게뭐냐 이번엔 똑바로 해오겠습니다 멍청해가지고 생긴대로 논다간 애인이 없지 죄송합니다. 이만큼 일을했으면 욕안먹게 행동하란말야. 다시 제대로 해오겠습니다
2459,직장 내 괴롭힘 대화,아니 저기요 우리한테 이렇게 물건을 많이 줘도 돼요 아니 상하차 하러 가야지 그정도 배짱도 없어요 체력이 없으면서 하지마 뭐라고 니넨 쉬운 하차 하는 주제에 우린 니들이 쉬운 하차하면 우린 어렵게 분류한다고 아 시끄러 돈 받기 싫으면 관두세요 시간 끌지 마세요 이 젊은 것이 죽을라고 뭐 불만이면 한판 뜨던가 야 뭔일이야 아 갑자기 이 일에 문제가 생겨서 우리 분류팀이 지쳐가요 아니 직원들이 왜 이리 약해 빠졌어 이래가지고 대기업 이길수나 있겠어? 아니 지금 뭐라고요? 죄송합니다. 사장님.
2460,직장 내 괴롭힘 대화,야 조대리 네 부장님 이번에 작성한 실적보고가 뭐 그따위야? 그게 어떤부분 말씀이신지 아 ~ 내일 이렇게 해서 올려놔서 내일 백신맞을려고 휴가를 냈습니다만 야 휴가? 이따우로 해놓고 휴가? 야 씨 나 휴가 승인못하니까 백신맞고 일해 안죽어 그래도 후유증이 남아 차라리 나 일잘하는 딴놈을 뽑으려니까 부장님
2467,직장 내 괴롭힘 대화,민규씨 점심먹고 혹시 별일 없죠? 네? 왜그러십니까? 그럼 우리딸 과외 좀 할게요 네? 그게 무슨말씀이십니까? 민규씨 하버드 나왔다면서 공부 잘하겠네. 내딸 영어 선생님 좀 해줘 부탁할게 정말 죄송합니다. 그래도 이건 안될 것 같아요. 진짜 잘보여야지 민규씨 예쁘게 보지 아. 그래도 업무시간에 이건 아닌 것 같습니다. 민규씨 그냥 하라면 좀 하지 회사 다녀야지 잘릴 순 없잖아.? 부장님 그래도 아닌 것 같습니다.
2470,직장 내 괴롭힘 대화,다들 의견 내보세요 아저는 안건이 더 좋다고 생각합니다. 자네 의견이 궁금하다했어? 의견내라고 하셔서요 자네같은 핫바리는 가만히 앉아서 선배님들 하는거 듣고 만답니다 네.?? 네. 아주 눈치가 발바닥에서 상황못하고 껴드는거 일등이야 정말 죄송합니다 죄송할짓을 함부로 하지좀 마. 내가 일일이 말해줘야해?. 죄송합니다
2475,직장 내 괴롭힘 대화,김대리가 이따 시간 좀 되나? 괜찮습니다. 무슨일로 백화점에 과일이나 선물좀 주고 우리 집에 좀 갖다주게. 제가 그걸 왜요? 우리 집사람 생일인데 자네가 좀 도와줘도 되지않을까요? 김대리가 그런 심부름 잘 할 거 같은데 좀 부탁해 응? 사적인 일은 좀 곤란한데요 아니 말이야 내가 쑥쓰러워서 그래요. 시키면 좀 들어주지 원참 죄송합니다.
2476,직장 내 괴롭힘 대화,박하선 일병 빠졌네 일병 박하선 야이 대답안하냐?? 니 맞선임 누구냐?? 니위로 내아래로 다 집합! 죄죄죄죄 죄송합니다. 그런 것만은. 야이 찌발놈아 선임말이 우습냐? 아아. 아닙니다. 빨리 안움직여? 네 알겠습니다!
2483,직장 내 괴롭힘 대화,장원씨는 왜이렇게 조용해요? 일하니까요. 말 좀 해봐요 노래 부르던지. 아니 평소엔 말 많더만 무슨 회사 상사 욕이나 한다고 하던데 제가요.? 응 너 얼굴 본 적 없어요 모함하지 마세요 그럼 내가 틀린 말 하는거고? 네. 아니에요 넌 오늘 좀 남아 나랑 둘이 얘기좀 해요 시끄럽게 하기 전에
2485,직장 내 괴롭힘 대화,"야, 먹을거 좀 사와. 우리 햄버거 좀 사와라. 난 차가우면서도 뜨거운 아메리카노 알지? 제일 가까운데만 골라. 한 걸어서 몇십분 정도 갔다올 수 있잖아? 마 사원은 너무하지 그건 운동 좀 해야지 마 사원 살 좀 뺄라그래? 건강은 제가 챙길게요. 이제 말 대꾸 하네? 감히 상사한테? 우리가 너 신경 써주는 거 아냐 마 사원 얼른 다녀와."
2486,직장 내 괴롭힘 대화,자네 커피 한 잔만 사주게. 죄송합니다. 왜 못사주나? 너무 아까워서 커피 못마시는 제가 부사장님께 어떻게 사드리겠습니까? 하고 싶나? 죄송합니다. 좀 괜찮아지면 사드리겠습니다. 자네 퇴직하고 싶구만. 아닙니다. 그럼 내가 퇴직하고 빈사 하겠구만. 당신 해고될 줄 알아! 죄송합니다 다시!
2487,직장 내 괴롭힘 대화,선배님 가실거에요? 가다니 어딜? 회식이요. 아까 안 왔던데 못 받으셨어요? 응. 난 못받았는데.? 진짜 너무들하네. 임신했다고 회식도 안부르는거에요.? 여기서들 뭐해? 아 씨 오늘 회식오지? 아 팀장님 네 가야죠! 하하 씨는 초대안했어. 임신부가 회식자리 오는거라 그렇잖아? 그렇지? 아. 난 괜찮습니다. 그래 어디가서? 왕따네 뭐네 하지말고 술마시고 노는 자리에 임신부가 또 다른데 그럼요. 저는 괜찮습니다.
2488,직장 내 괴롭힘 대화,수현씨! 우리집 냉장고가 너무 지저분하다 네에? 그럼 냉장고 좀 닦으라고 제가요? 그럼 여기 어린 여직원이 수현씨밖에? 나때는 알아서 먼저했다. 여자가 해야할 일이 있는거야. 네. 그리고 난 내가 말하기 전에 먼저 닦아 거슬려 죽겠어 여기가 집도 아니고 직장이고 닦아주고 살 엄마 없으니까 수현씨가 먼저 솔선수범해서 닦아 나이든 과장 부장들이 닦아야겟어??? 네. 요새 이런 것들이란 편하게 살아서 그런지 희생정신이 없어!
2495,직장 내 괴롭힘 대화,00씨 커피좀 사와 저 지금 거래처 전화 기다리고 있어요 중요한건가 네 내가 받을테니? 네 여기 커피있어요 커피를 왜케 많이 사와 죄송해요 급하게 다녀오느라 커피심부름하나도 안 들어 죄송합니다
2502,직장 내 괴롭힘 대화,수영씨. 수영씨 업무끝나면 내것좀 도와줘요. 팀장님업무까지 도와드리면 저 야근해야해서요.. 저 이따 약속이 있어서. 회사업무가. 어디서 퇴근을 해요? 제 업무는 끝내고 갈겁니다. 수영씨. 회사에서 공동이익을 위해서 일해야지. 너무 개인적이네? 그런모습 성과에 따라 끝내고 가겠습니다. 팀장님업무인데 다른사람에게 떠넘기는건데 이러니까 요즘애들은 안된다는거야. 회사생활 피곤해질준비해요.
2514,직장 내 괴롭힘 대화,씨! 아니 뭐. 가족들이랑 어디 좀 갔다왔어요 에이. 가족은 무슨. 남자친구겠지 가족들이랑 갔다온 거 맞아요 남자친구가 잘 해줘? 네. 그 때 보니까 힘 없어 보이던데. 아니 아니 남자가 힘을 써야지 안그래? 저 이제 가볼게요.
2529,직장 내 괴롭힘 대화,자네는 이번 회의에 빠지게 네? 사장님이 회의 참석이라고 하셨는데요 그런데 자네는 그냥 사무실이나 지켜 그게 어울려 하지만. 그걸 알아야 앞으로는 자네가 알아서 뭐하게 그래? 계약직이니까 회의 참석하고. 너무 욕심아니야? 그래도. 그게 무슨 그래도야? 말고. 여기서 전화나 받아 그게 어울려. 네.? 네. 표정이 왜그래? 지금 불만있어? 아. 닙니다.
2536,직장 내 괴롭힘 대화,저기 부장님 저 오늘 출장 예정있는데. 왕복 8시간이 걸리더라고요 어머 어디 가는데? 누가 그렇게 멀리 잡혔지? 저 울산으로 갑니다. 그러게요 누가 이렇게 멀리 잡았는지. 이동하는게 근무시간에 포함되는거 맞죠? 6시 이후에도 근무 같은데. 아니지. 6시까지만 일한거 인정되는거지. 그 이상은 안 돼. 회사 점심 업무 끝나면 출발할 수 있는 시간이 5시에요. 그러면 3시간은 근무시간으로 인정 안 해주신다는 말씀이신가요? 그럼 너가 이동하는 시간을 우리가 왜 근무시간으로 봐야 하는데? 교통비 안 주는것도 아니고. 제가 굳이 출장을 가는것도 아니고. 일부러 늦게 출발하는것도 아닌데 원래 인정해주셔야 하는거. 원래가 어딨어? 다른거지. 3시간동안 풍경도 보면서 여행다녀온다 생각하고 갔다와. 그런 사정 하나하나 봐주면 끝도 없어. 원래 숙소비까지 내주셔야 하는데 그것도 안 내주신다해서 저 숙박비만 10만원이 들어요. 그냥 일하러 가는 게. 돈 쓰러 간다고 말해도 될 정도예요. 그럼 돈 쓰러 간다고 생각한던지. 우리가 왜 너가 업무하러 가면 무조건 근무시간으로 쳐줘야지 너 돈독 올랐구나? 그거 하나 갔다온다고 유세 떠는거니?
2537,직장 내 괴롭힘 대화,아침에 전화를 받지 말든지 받았으면 제대로 해결을 하든지 죄송합니다 전달하기 위해서 니 개인 수천에 메모해놓지말고 여기 중앙에다가 전화 전달을 제대로 하든지 손님보고 그게 가능하다고 해 죄송합니다 욕은 내가 다 듣고 뭐하는 짓이야 죄송합니다. 앞으론 아침에 전화를 받지 말라 받았으면 혼자 독단적으로 말하지말고 나한테 물어보고 먼저 손님한테 전화해
2541,직장 내 괴롭힘 대화,김대리 어제 우리 여자친구랑 있던 것 같은데 맞지? 네 맞아요. 오늘 같이 저녁에 우아 좋겠다. 여친 이쁘더라. 감사합니다. 내 나이 몇살이야? 진도 어디까지 나갔어? 결혼할꺼야? 아. 부끄럽네요. 그냥 잘 만나고 있어요. 에이 뭐가 부끄러워. 오늘도 만나? 만나면 뭐하나? 그냥 뭐가 평범한 데이트하죠. 자세하게 좀 말해봐. 궁금해서 그래.. 왜 그게 아닙니다.
2542,직장 내 괴롭힘 대화,너 프로그램을 이 따위로 해서 죄송합니다. 팀장님 앵무새 디자이너며 컴퓨터 프로그래머 회사 참 잘돌아간다. 죄송합니다. 팀장님 요즘 어떤 짖는것 밖에 모르는 강아지같은 인간이 프로젝트를 자꾸 변경하길래 야 너 말다했어 미쳤구나 팀장한테도 아닌데 요즘 피곤하세요? 이 새끼가. 그나마 다행이 제가 백엔드 계발자라서 그 수정 횟수를 다 기록했거든요 다 보고할까요? 뭐야? 이자식 왜요 이 모든 혼란의 원인을 다 보고하면 넌 안되겠다 어처피 그 기록을 전달하려면 암호가 필요하거든 넌 이제 끝났어 임마 진짜 회사 잘돌아 가네요 그쵸? 그래 넌 그런다고 깽판을 치려고 하니 그리고 넌 경력도 요절 날줄 알아 아니 그건
2545,직장 내 괴롭힘 대화,어이 김인턴! 이리 와봐! 네 대리님 무슨 일이세요? 김인턴 요즘은 너무 일찍하던데? 네.? 저는 6시에 정시퇴근? 아니면 7시까지 초과근무 하는데 혼자만 퇴근해? 저는 업무를 다 하고 퇴근했던데 나는 말이야 일이 없어도 같이 남아있고 그랬었다고! 정말 죄송합니다. 김인턴 이런식이면 정규직 사원 되기 어려워? 앞으로 더 잘할겠습니다.
2546,직장 내 괴롭힘 대화,길동선생님 카운팅 다 했지? 다 했는데 물품하나가. 그걸 나보고 바로 찾을 때까지 퇴근 못하는거 알지? 네. 바로 찾아보겠습니다. 어머 어머 길동선생님 아직도 퇴근안했어? 네. 아직 못찾아서. 제대로 하는게 없네. 물품하나도 못챙기고 뭐하는거야 지금? 대학교 다닌거 맞아? 내일 당장 찾아와. 네. 죄송합니다. 1시간후 길동선생님 어쩌나 이게 내 주머니에서 퇴근해 네.
2554,직장 내 괴롭힘 대화,김비씨 이번에 뭐했어? 서울 근교로 잠깐만 다녀왔습니다! 그래?? 그냥. 파주로 누구랑 갔는데? 아. 친구랑 다녀왔습니다.! 친구? 친구 맞아? 남자친구 아니고?? 아 아닙니다 친구랑 다녀왔습니다! 뭘 또 부끄러워하고 그래 괜찮아 아닙니다. 죄송합니다.
2559,직장 내 괴롭힘 대화,"일을 못하면 말이라도 잘 하던지, 나 때는 이러면서 불려갔어 알아? 죄송합니다 요즘 젊은이들은 끈기가 없어 끈기가 열심히, 열심히 말고 열심히 하란말야 잘 하겠습니다 아휴 답답해 꺼져 죄송합니다"
2565,직장 내 괴롭힘 대화,신입이 와서 옆에 앉게나 네? 네. 이번 신입이 예뻐 아. 자 자 여기 잔 받으시게 제가 술을 많이 마셔 더는 못 마실 거 같습니다. 어허! 어디다 이런 데 이걸 빼나 죄송합니다 진짜 못마시겠습니다. 어허! 요즘 신입들은 이래서 안된다니까.
2567,직장 내 괴롭힘 대화,보고를 그딴식으로 했냐? 왜 나만 그런거지 일부러? 아닙니다. 그냥 말 그대로 전달한거라 웃기지마 나한테 악감정있어서 그렇게 지른거잖아 그런거 아닙니다. 죄송합니다. 하. 내가 지금 너 위에 계속 있을텐데 어떻게 감당하려고 그랬냐 오해십니다. 죄송합니다. 나 힘들거다 넌 각오 하고 회사 다녀라 아니면 그만두던지 오해입니다. 그런 거 아닙니다.
2573,직장 내 괴롭힘 대화,자네는 왜 아까부터 술을 안마시나? 앗. 죄송합니다. 제가 간이랑 현재 약을 복용중이라. 뭐? 아니 젊은데 그래서 쓰나. 그래도 회식까지 하고 그러고 있는 건. 죄송합니다. 그래도 제가 한 잔. 그래도 내가 따라줄테니 딱 한 잔만 마시게나. 그래도 절대 금주하라고 병원에서. 이 사람이. 상사가 말하는데 빼겠다는 건가? 아닙니다. 그럼 맛만. 보겠습니다. 일단 원샷 해야지. 얼른 마시게나. 자네 업무의 연장선이라는 거 모르나? 알겠습니다.
2576,직장 내 괴롭힘 대화,땡땡씨 노래 한곡 불러봐 네 알겠습니다 아니 분위기 봐봐 정신 못차려? 네 죄송합니다. 그만 하겠습니다. 관둬 차라리 이번에 온 거 더 잘하겠다 신입사원 한 곡 뽑아봐 네 알겠습니다 봐 저렇게 왜 이래가지고 승진하겠어? 이러니까 내가 이번 승진 심사에서도 떨어뜨린거 아니야. 네? 앞으로 더 잘해 알겠습니다
2578,직장 내 괴롭힘 대화,이번주에 못외운 부분은 20줄씩 써오도록 해 주세요 20번요? 외울때까지 쓴 20번은 너무 많아요 쓰라면 써 쉬는날은 병원 가야 해요 그러니까 다 외웠어야지 아니 전 다 외웠어요 그래도 써와 하. 알겠습니다
2579,직장 내 괴롭힘 대화,어이 다들 똑바로 안해? 사장님. 제발 물 좀 주세요. 무슨 물? 이게 미쳤나. 야. 나도 조금 만들어. 물을 달라고? 배도 고프고. 저희는 언제까지. 무슨 일만 해야되나요. 내가 다 너네 통장만들어서 저축해주고 있다고 했지? 어? 오늘따라 왜 이래? 지쳤어요. 저 그만 두겠습니다. 제가 왜 그만 둬? 왜 그만둔다고? 참 야 그 동안 먹여주고 재워주고 일시켜주고. 모르는 자식이네? 그치만. 돈도 안주시고. 맨날 이렇게 일만 하고. 밥도 부실하고. 잠도 제대로 못자고. 요즘 제일 바쁜 시기라고 말 했잖아 이 새끼야. 헛소리 하지말고. 일이나 해. 길거리로 쫓겨나기 싫으면. 너무하십니다. 사장님.
2582,직장 내 괴롭힘 대화,미스김 어제 좋은 일 있나봐요 스타일이 죽이는데!? 그쵸? 요즘 미스김 남친이 잘 해주나? 갈 수록 섹시해지네요 네 이쁘게 봐주셔서 감사합니다.. 미스김 자꾸 이런 말 우리가 힘들자나 일을 못한다니까 그러게요. 보고 싶어져서 일에 집중을 할 수가 없다니까요 과장님 자꾸 그런 말 하시면 듣기 불쾌합니다. 언행을 좀 자제해 주시면 돼요 아 그래? 미스김 고과 평가자가 누군지 모르나? 내가 쫙 긁어버리면 정말 직장생활 어려울텐데 그래도 되겠어? 그러길 원하면 맘대로 하던가. 꼭 그런건 아닙니다. 전 그저. 그저 뭐 일은 못하고 뭐 하나만 좋으면서 뭐 그리도 굴고 난리야 이번 고과에서 두고 보자고. 아닙니다. 과장님 제가 말 실수 했습니다. 죄송합니다.
2589,직장 내 괴롭힘 대화,거기. 어. 너. 부르셨습니까? 오늘 서류들. 오늘까지 끝내 놔. 오늘은 1시간밖에 안 남았는데요.? 근데 어쩌라고? 왜 못하겠다는거야? 아니 그게 아니라. 내일까지 하면 안 될까요? 하. 이 새끼 대가리 좀 커졌다고들 하네? 하라면서 말이야 그. 제가 오늘은 중요한 약속이 있어서요. 회사 일보다 네 약속이 더 중요하다 이거지? 이번 인사 이동 때 기대하라고 아. 죄송합니다. 오늘 내로 끝내고 가겠습니다.
2608,직장 내 괴롭힘 대화,박과장! 나하고 이야기 좀 합시다 저는 부장님과 나눌 이야기는? 어쭈 이 자식 과장달았다고 눈에 뵈는게 없나? 죽고싶어? 한번 해보시죠. 근데 하실 말씀 있으신가요? 이게 처음 보자 하니까 막 가는데. 어차피 한번뿐인 인생인데요 뭘 그렇게 사세요? 이 자식이 산 입이라고 주둥이를 마구 놀리는데 야 내가 너도 새도 모르게 묻어버릴 수 있어. 아 그러세요. 무서워? 비웃어? 비웃어? 이야 세상 말세네. 더 하실 이야기 없으면 이만 들어가 보겠습니다. 네가 한이사 빽믿고 그러는 모양인데 이만 가나 보자. 낼 메일 확인 좀 해.
2614,직장 내 괴롭힘 대화,"승연씨. 회사를 이렇게 편하게 만든 거 아니야? 네? 그게 무슨 말씀이세요? 아니 승연씨가 무뚝뚝하고 애교 없는 건 알지만 그래도 매번 남자처럼 박스티에 청바지만 입는 거 같아서 편한 복장이 업무에서 생기나요? 애초에 회사 규정에 정해져 있지 않나요? 아니 그건 그런데 스커트도 입고! 근데 그런 거 입으면 회사 분위기도 나고 승연씨도 부드러워지고 뭐 여러모로 좋잖아? 안그래?? 좀. 전 정말 이해가 하나도 안가네요. 승연씨 생각해서? 왜이렇게 예민하게 받아들여? 승연씨 이런 날이야? 네????? 넘 불쾌하네요. 대표님께 말씀드리겠습니다. 뭐? 이런 사소한 걸로 말하면 누가 들어줄 거냐 해? 기껏 생각해서 말해줬더니만 참나 두고보십시오. 절대 그냥 두지 않겠습니다. 참나 맘대로, 뜻 대로 될런지"
2619,직장 내 괴롭힘 대화,사장님 감사합니다. 아니 뭘 이런 걸. 다음에도 급하면 미리 말해줘요 아닙니다. 어떻게 감사를 드려야 할지. 정말 감사드려요. 정말 급했는데. 덕분에 해결했습니다. 내가 이렇게 도움이 됐다니 다행이네. 혹시 제가 더 급한 일은 없을까요? 최선 다하겠습니다! 아 그럼 혹시 진짜 할 일 없는데 오늘 일 끝나고 나랑 술한잔 할래요? 아니 아. 술은. 술 잘 못해서. 내가 나이 잡아먹기라도 한데요? 아니 내가 나이먹고 술친구가 없어서 그래 그치만 사모님이 아시면. 내 와이프는 그런 거 의심안해 그냥 딱 가볍게 마시고 갑시다. 응? 뭐 수진씨도 손해보는 건 아니잖아. 큰 용돈벌이가 될 수도 있는거고. 네? 아. 죄송합니다. 너무 어려 울 것같습니다. 난 생각보다 막힌 사람이구나. 당장 여기 관두고 나면 집안 사정도 어려운데 괜찮아? 난 다 수진씨 도와주려고 하는건데말이지.
2621,직장 내 괴롭힘 대화,부장님. 너 이번에 휴가좀? 휴가? 무슨 휴가? 휴가가 있었나? 자네 회사 생활도 했지? 그렇게 했습니다. 이번에 집안에 급한일이 있어서 휴가 써야할것 같습니다. 4년? 그거 밖에 안했어? 신대리. 그거 말이야. 연차란게 존재하질? 급한일? 무슨 급한일 있는데? 말해보게 어머님께서 아프셔서요. 간호하러 가야할것 같습니다. 그럼 가만있어보자. 신대리 이거! 인사팀에서 자러가는거 아니야? 눈빛이 이상한데? 내 저번에 회식때부터 알아봤다니까? 진짜 아닙니다. 말씀이 조금 지나치신 것 같습니다. 지나치긴 뭐가. 내가 실수한거야? 하. 나원 너 회사 그만 다니고 싶어? 아닙니다. 제가 흥분해서 막 대들었습니다. 죄송합니다. 정말 죄송합니다. 나 너 휴가 쓰지마. 대리 나부랭이가 휴가는 무슨 휴가야. 너 시말서써 당장
2623,직장 내 괴롭힘 대화,선배님. 혹시 저 이것좀 다시 알려주실 수 있으세요? 한나씨 이거 왜 알려준건데요? 제가 잘 기억이 안나서요. 이거 왜 그렇게 까먹으면 일을 언제 잘하려고요? 왜 놀러다녀요? 죄송합니다. 이번엔 꼭 기억하겠습니다. 아니 진짜 신기하네? 내 머리로 우리 회사에 들어왔어요?. 죄송합니다. 옆팀 신입들은 빠릿빠릿하고 똑똑하던데. 휴 진짜 답답해 죽겠네 제가 더 노력하겠습니다. 됐고 나 바쁘니까 김대리한테 물어봐요
2632,직장 내 괴롭힘 대화,야 술 받으라고! 죄송합니다. 한 잔 받겠습니다. 너는 어째 회사 안이나 다 똑같냐? 너네 애미도 말귀 못 알아들어? 죄송합니다. 하긴 부모가 왜 이런 자식새끼를 낳았겠지. 그만하시면 안됩니까? 그럼 그만? 아닙니다. 죄송합니다. 너가 정말 미쳤구나. 내가 너 죽을 때 괴롭혀줄게. 부장님 정말 죄송합니다.
2633,직장 내 괴롭힘 대화,씨가 여기로 와봐 네? 왜그러시죠? 아직 상사분들 아무도 안들어가셨는데 퇴근을 하네?. 아직 아이가 기다리고 있어서요. 혼자 여자를 쓰면 안돼. 임신이면 임신이라고 쉬어 퇴근은 애때문에 일찍해. 이렇게 회사가 발전이 돼서 죄송합니다. 이렇게 매번 혼자서 퇴근하고 회식은 싹다 불참석에. 혼자 애 키우는거 그만내. 죄송합니다. 애 봐줄 다른사람 없어? 아 없구나 씨 어떻게 했지?. 돈을 쓰던지 뭘 하던지 해서 업무에 집중이나 잘 하라고 알겠어?. 알겠습니다.
2637,직장 내 괴롭힘 대화,이것좀 처리하고 가게 네 언제까지 하면 될까요 오늘까지 해주고 가는데 다섯시 반인데요 그런데? 오늘까지는 못하고 갈것같아요 그래? 그럼 몇시간이면 되겠어? 한 넉넉히 좀 잡아서요 그럼 한시간 기다릴테니까 해줘 네?? 나같은 상사가 어딨냐 일 끝날때까지 기다려주고그렇지??. 아 ~
2643,직장 내 괴롭힘 대화,아 여보세요? 섬섬씨 네 부장님 전화받았습니다 나 지금 들어가는데 컵라면도 좀 받아 놔 선보다 좀 적게 하고 김치도 좀 사 놓고 엉? 가자마자 바로 먹게 네 알겠습니다 네 그리고 네 아들 내일 휴가 나오는데 픽업 좀 해줘 네? 내일 주말이라서 선약? 네 주말이라 여자친구가 올라와서 여자친구? 결혼할 사이인가? 네? 아 네. 아 그래? 예쁜가? 상사 부탁까지 거절할정도면 좀 쌔끈한가봐? 너 어디나왔나? 아 이건 아닌 것 같습니다
