idx,class,conversation
4236,일반,주말에 캠핑 가는데 같이 갈래? 좋지? 갈 건데? 그 쪽으로 갈 거야. 멋지다 준비물 뭐 필요해? 텐트랑 침낭 있어? 그거 다. 같이 가자. 완벽해 기대된다.
4237,일반,오늘 저녁 약속 있어? 없는데 왜? 치킨 좀 먹을래? 좋아 무슨 맛으로 할까? 양념 반 후라이드 반. 치킨 주문할게. 고마워. 먹자.
4238,일반,요즘 날씨가 그치 아침 저녁으로 춥고. 감기 조심해야겠어. 응 옷 잘 챙겨. 너 건강 챙겨. 고마워 같이 조심하자.
4239,일반,새로 나온 어떤 거 먹어봤어? 아직인데 어때? 진짜로 추천해. 그럼 오늘 먹어봐야겠다. 응 후회 안 할 거야. 고마워 나중에 후기 알려줄게.
4240,일반,주말에 쇼핑 가려는데 어디 갈래? 좋아서 살 거야? 겨울 코트 사려고. 나도 살 게 있어 같이 가자. 몇 시에 만날까? 뭐 어때? 그럼 그때 보자.
4241,일반,요즘 운동 많이 하네. 응 건강 챙기려고. 대단해 나도 운동 하는데. 같이 하자 더 재밌어. 그래 내일부터 같이 하자 좋아 내일 보자.
4242,일반,오늘 기분 어때? 근데 너는? 나도 괜찮아 날씨도 좋고. 나 밖에 나가고 싶다. 같이 나갈까? 좋아 어디로? 공원 어때? 완전 좋지 가자.
4243,일반,점심 뭐 먹을까? 일식 어때? 난 초밥 먹고 싶다. 나도 초밥 땡겨. 그럼 그 맛집은 완벽해 예약할게. 고마워 12시에 가자.
4244,일반,주말에 집들이 하는데 올래? 좋아 몇 시에 가면 돼? 그럼 6시쯤 와. 알았어 선물로 살까? 와인이나 케이크 좋을 것 같아. 그럼 그렇게 준비할게. 고마워 토요일에 보자.
4245,일반,요즘 드라마 재밌는 거 없어? 있어? 드라마 하나 보는데. 그거 뭐야? 그 유명한 거 알지? 아 그거 나도 들었어. 같이 볼까? 좋아 오늘 밤에 보자.
4246,일반,날씨 좋은데 드라이브도 좋아 어디로 갈까? 바다 쪽이 완전 좋지 몇 시에 출발할까? 오후 2시면 완벽해 그때 보자. 알았어 기대된다.
4247,일반,이번 주는 오늘 진짜 바빴어. 고생했어 이제 주말이야. 그치 푹 쉬어야겠어. 같이 놀러 갈까? 좋아 어디 갈까? 영화 보러 가면 완벽해 토요일에 보자.
4248,일반,새로 산 책 읽고 있어? 응? 빠져들었어. 무슨 책인데? 판타지. 나도 읽고 싶다. 다 읽으면 빌려줄게. 많이 기대할게.
4249,일반,오늘은 시간 돼? 응 돼는데? 맥주 마시러 가면 좋지 어디로 갈까? 새로 생긴 펍 어때? 좋아 거기로 가자. 7시에 보자. 알았어 곧 보자.
4250,일반,주말에 집에만 있을 때 응 쉬려고 너는?? 비슷해 청소나 할까 봐. 나도 청소해야겠어. 같이 하면 덜 지루해. ㅋㅋ 그래 같이 하자.
4251,일반,요즘 잠 잘 자니? 난 잘 자는 편이야. 다행이다. 좀 힘들어. 스트레스 때문이야? 응 좀 그래. 운동해봐 도움 될 거야. 그래야겠다 고마워.
4252,일반,새로 산 향수 어때? 무슨 향이다 어디 거야? 백화점에서 샀어. 나도 사고 싶다. 같이 가볼까? 나 언제 갈래? 나 어때? 완벽해 그때 가자.
4253,일반,오늘 메뉴 뭐로 할까? 파스타 어때? 난 크림 파스타 먹고 싶어. 나도 파스타 좋아. 그럼 그걸로 하자. 내가. 나는 샐러드 만들게.
4254,일반,주말에 볼링 치러 가는데 같이 와도 참 오랜만이네. 응 재밌을 거야 몇 시에 갈까? 토요일 오후 3시 어때? 그럼 그때 보자. 알았어 기대된다.
4255,일반,요즘 드라마 어떻게 풀어? 나는 드라마가 좋은데 나는 게임해. 게임도 같이 같이 할래? 좋아 무슨 게임? 그 협동 게임 해보자. 완벽해 오늘 밤에 하자.
4256,일반,오늘 날씨 진짜 맑다. 그치 기분 좋아지는 날씨야. 나가서 보고 싶다. 같이 나갈까? 좋아 어디로 갈까? 카페에 차 마시자. 완벽해 지금 가자.
4257,일반,요즘 새로 배운 거 있어? 많이 배우고 있어. 좋다 언제부터? 한 달 정도면 효과 있어? 응. 가벼워졌어. 나도 해보고 싶다. 같이 하자.
4258,일반,점심 어디서? 회사 근처 중식당 분위기 좋아 거기 짬뽕 맛있어. 나도 그거 먹고 싶었어. 그럼 거기로? 지금 출발할까? 응 가자.
4259,일반,주말 계획 세웠어? 아직인데 너는? 같이 모이기로 했어. 같이 재밌게 놀다 와. 응 고마워 너도 좋은 주말 보내. 그래 다음에 보자.
4260,일반,오늘 기분 좋아 보인다. 응 좋은 일 있었거든. 뭔데? 프로젝트 잘해 축하해 고생 많았어. 고마워. 같이 한 덕분이야.
4261,일반,새로 산 이어폰 어때? 좋아 음질도 좋아. 어떤 거야? 온라인에서 샀어. 나도 사고 싶다. 좋아 링크 보내줄게. 고마워 주문할게.
4262,일반,요즘 운동 꾸준히 해? 운동 매일 꾸준히 해. 운동 나도 해야 하는데. 같이 하자 습관 만들기 좋아. 그래 내일부터 같이 하자. 그래 내일 보자.
4263,일반,이번 주는 춥대. 내 옷 따뜻하게 입어야겠다. 감기 조심해. 너도 건강 챙겨. 고마워 감기 조심하자. 응 따뜻하게 입고 다녀.
4264,일반,배고픈데 뭘 먹을까? 떡볶이 어때? 우리 순대도 같이 먹자. 완전 좋지 포장해 올까? 응 부탁해. 알았어. 올게.
4265,일반,주말에 부모님 뵈러 가? 응 고향 내려갈 거야. 좋겠다 오랜만이지? 응 한 달 만이야. 맛있는 거 좀 사 와. 응 그럴게 고마워.
4266,일반,요즘 그림 그리기 배우고 있어? 응 수채화 하고 있어. 멋지다 잘 돼? 응 점점 나아지고 있어. 작품 보여줘. 그 작품 보여줄게. 기대할게.
4267,일반,오늘 회의 어땠어? 짧아서 좋았어 너는? 나도 금방 끝났어. 다행이다 점심 먹었어? 아직인데 뭐 먹을래? 그럼 뭐? 한식 어때? 완벽해 가자.
4268,일반,새로 나온 앱 써봤어? 아직인데 좋아? 응 정말 편해. 꼭 써봐야겠다. 진짜 무료야. 고마워 지금 다운받을게.
4269,일반,주말에 뭐 할까? 집에서 영화나 볼까 봐. 좋아 무슨 영화? 액션 영화? 완전해 같이 보자. 팝콘도 준비하자. 완벽해 같이 보자.
4270,일반,요즘 일 재밌어? 응 프로젝트가 흥미로워. 좋겠다 나는 좀 더 새로운 걸 시작해봐. 그래야겠다. 고마워. 힘내면 될 거야.
4271,일반,오늘 점심 뭐? 비빔밥 어때? 난 건강하고 맛있지. 그럼 학교 식당 가자. 알았어 12시에 만나자. 그럼 그때 보자.
4272,일반,새로운 취미? 응. 찍는 거 배워. 너 어떤 카메라 써? 미러리스 카메라 샀어. 멋지다 작품 보여줘. 좋아 다음에 보여줄게. 기대할게.
4273,일반,요즘 책 읽기 모임 어때? 재밌어 토론도 하고. 좋겠다 나도 하고 싶다. 같이 하자 환영해. 다음 모임 언제야? 다음 주에 알았어 갈게.
4274,일반,주말에 바베큐 하는데 올래? 오후 몇 시에 가면 돼? 오후 5시쯤 와. 알았어? 음료수나 과일 가져와. 그럼 그렇게. 고마워 토요일에 보자.
4275,일반,요즘 드라마 뭐 봐? 스릴러 드라마 보는데 재밌어. 제목이 뭐야? 그 유명한 드라마 아 그거 나도 들었어. 같이 볼래? 좋아 오늘 밤에 보자.
4276,일반,날씨 좋은데 산책할래? 좋아 어디로 갈까? 강변 산책 완전 좋지 커피 한잔 가자. 그래 테이크아웃 하자. 그럼 출발할까? 응 바로 가자.
4277,일반,이번엔 바쁘겠다. 응 회의가? 너는? 나도 비슷해. 같이 파이팅하자. 주말에 푹 쉬자. 완벽해 그때 보자.
4278,일반,새로 산 운동화 어때? 편해? 어디 거야? 스포츠 매장에서 샀어. 나도 사고 싶다. 같이 가볼까? 나 언제 갈까? 주말에 나 그때 가자.
4279,일반,오늘 저녁 메뉴 뭐로 할까? 뭐 어때? 난 매운 걸로만 알았어 주문할게. 고마워 감자도 추가해줘. 응 그렇게 할게.
4280,일반,주말에 같이 가는데 같이 갈래? 진짜 오랜만이네. 응? 풀자. 몇 시에 갈까? 토요일 저녁 7시 어때? 완벽해 그때 보자. 알았어 기대된다.
4281,일반,요즘 스트레스 많이 받아? 좀 있는데 너는? 나도 스트레스 좀 풀어? 친구들 만나서 수다 떨어. 그게. 나도 그래야겠다. 같이 만나자. 좋아 언제 만날까? 이번 주말 어때? 완벽해.
4282,일반,오늘 날씨 완전 화창하다. 그치 빨래하기 딱이야. 나도 빨래 해야겠어. 이불도 빨자. 나 빨래 같이. 응 오후에 하자.
4283,일반,요즘 요리 배우고 있어? 응 파스타 만들기가 멋지다 잘 돼? 응 파스타 만들어. 나도 하고 싶다. 같이 배우자. 좋아 요리 교실 알아볼게.
4284,일반,점심 어디서 먹을까? 학교 앞은 어때? 좋아 거기 라면 맛있어. 나도 그거 먹고 싶었어. 그럼 거기로 가자. 지금 출발할까? 응 배고파 가자.
4285,일반,주말 계획은 아직 없는데 너는? 같이 가려고 해. 그래서 나도 가고 싶었어. 같이 갈래? 완전 좋지 토요일 어때? 완벽해 그때 보자.
4286,일반,오늘 기분 좋네. 응 기분 좋고 일도 잘 풀렸어. 다행이다. 고마워 저녁에 맛있는 거 먹자. 좋아 뭐 먹을까? 고기 어때? 같이 가자.
4287,일반,새로 산 건 실용적이다. 고마워 수납공간은 어디서 샀어? 온라인 쇼핑몰이야. 나도 안 살까 봐. 링크 보내줄게. 고마워 주문할게.
4288,일반,요즘 운동 효과 보니? 응 체력이 좋아졌어. 대단하다 나도 열심히 해야겠다. 같이 하면 더 열심히 그럼 내일부터 같이 가자. 완벽해 내일 보자.
4289,일반,이번 주 날씨 정말 다행이다 외출하기 좋겠다. 산책하러 갈까? 좋아서 갈까? 공원 분위기 완전 좋지 오후에 가자. 알았어 그때 보자.
4290,일반,배고픈데 간식 먹을래? 좋아 뭐 있어? 과자랑 초콜릿 있어. 이거 줘. 여기 먹어. 너무 맛있다.
4291,일반,주말에 친척집 가? 그럼 할머니 뵈러 갈 거야. 좋겠다 맛있는 거 드시겠네. 우리 할머니 요리 솜씨 부럽다 잘 다녀와. 고마워 선물 사 드려야지.
4292,일반,요즘 악기 연습해? 응 기타 잘 쳐. 너 실력 늘었어? 응 점점 나아지고 있어. 들려줘. 좋아 다음에 연주해줄게. 기대할게.
4293,일반,오늘은 어땠어? 바빴지만 보람 있었어. 많이 고생했어. 고마워 너는 어땠어? 나도 괜찮았어. 저녁 먹으러 가자. 좋아 밥 먹을까? 찌개 어때? 완벽해.
4294,일반,새로 나온 게임 재밌어? 나도 중독성 있어. 나도 해봐야겠다. 같이 할래? 좋아 오늘 밤에 하자. 몇 시에? 9시? 완벽해 그때 보자.
4295,일반,주말에는 영화 보러 갈까 봐. 좋아 무슨? 로맨스 코미디 어때? 완전 좋지 같이 보자. 토요일 저녁 어때? 완벽해 그때 보자.
4296,일반,요즘 일 재밌니? 응 새 프로젝트 시작했어. 응 흥미로워? 더 배울 게 많아. 멋지다 화이팅. 고마워 너도 파이팅.
4297,일반,오늘도 맛있었어? 응 완전 맛있었어. 점심 먹었어? 회사 근처 분식집이야. 나도 가봐야겠다. 추천해 진짜 맛있어.
4298,일반,새로운 앱 편해? 응 인터페이스 직관적이야. 나도. 난 무료야. 고마워 지금 다운받을게.
4299,일반,요즘 독서 많이 해? 응 주말마다 읽어. 좋은 습관이다 무슨. 난 에세이. 나도 읽고 싶다. 추천해줄게.
4300,일반,주말에 집 정리하는데 도와줄래? 좋아 몇 시에 갈까? 오전 10시 어때? 네 도구 가져갈게. 오늘 같이 하면 빨리 끝나겠다. 응 열심히 하자.
4301,일반,요즘 날씨 변화 심하다. 그치 옷 입기 어려워. 감기 조심해야겠어. 너 건강해 고마워 따뜻하게 입고 다녀. 응 너도.
4302,일반,오늘 저녁에 시간 돼? 여기 있는데 왜? 산책하러 갈래? 좋아 어디로 갈까? 한강 어때? 완전 새벽 6시에야 알았어 그때 보자.
4303,일반,새로 산 텀블러 예쁘다. 고마워 실용적이기도 해. 그래서 온라인에서 샀어. 나도 사고. 링크 줄게. 고마워.
4304,일반,요즘 운동 많이 하네. 응 건강 관리 중이야. 멋지다 나도 해야겠다. 열심히 하자. 좋아 내일부터 가자. 완벽해. 보자.
4305,일반,이번 주 날씨 좋대. 다행이다 나들이 가기 좋겠어. 어디? 놀이공원 어때? 좋아서. 완벽해 기대된다.
4306,일반,배고프다 뭐 먹을까? 치킨 어때? 좋아 양념 먹고 싶어. 치킨 너무 좋아. 그래 고마워 콜라도 시켜줘. 알았어.
4307,일반,주말에 가족 여행. 응 제주도 갈 거야. 좋겠다 며칠 가? 2박 3일이야. 재밌게 다녀와. 고마워. 많이 찍어올게.
4308,일반,요즘 춤 배우고 있어? 응 방송댄스가 멋지다 어려워? 처음엔 힘들었는데 이제는 춤 배우고 싶다. 같이 배우자.
4309,일반,오늘 회의 길었지? 응 3시간 동안 힘들었겠다 고생했어. 고마워. 끝났으니 다행이야. 저녁 먹으러 가자. 오늘 뭐 먹을까? 삼겹살 어때? 완벽해.
4310,일반,새로 나온 노래는 아직인데 좋아? 응 멜로디 중독성 있어. 나도 들어봐야겠다. 지금 들려줄까? 그럼 틀어봐.
4311,일반,주말에 뭐든 집에서 쉴까 봐. 좋아. 피곤해. 영화나 보자. 완전 코미디 무슨 장르? 코미디 어때? 완벽해.
4312,일반,요즘 업무 스트레스 있어? 좀 있는데 관리해서 다행이다. 나도 비슷해. 주말에 좀 쉬자. 그래 같이 놀러 가자.
4313,일반,오늘은 어디서? 학교 식당에서 먹었어. 맛있었어? 응? 나는 도시락 싸왔어. 건강하게 챙겨 먹네. 가끔씩 싸.
4314,일반,새로운 인테리어 분위기. 응 인테리어 예뻐. 나도 가보고 싶다. 같이 가자. 좋아 언제 갈까? 주말 어때? 완벽해.
4315,일반,요즘 수영 배우고 있어? 응 일주일에 두 번 가. 건강에 좋겠다. 응 운동 효과도. 나도 배워볼까 봐. 같이.
4316,일반,주말에 미술관 가는데 같이 갈래? 이게 무슨 전시야? 현대 미술 전시야. 흥미롭겠다 몇 시에? 토요일 오후 2시 어때? 완벽해 그때?
4317,일반,요즘 피부 관리해? 응? 열심히 해. 효과 있어? 요즘 피부가 좋아졌어. 나도 해봐야겠다. 추천하면 알려줄게. 고마워.
4318,일반,오늘 점심 약속도 없는데 왜? 삼겹살 사 갈래? 좋아 어디로 갈까? 우리 단골 가게. 완전 좋지 7시에 보자. 알았어.
4319,일반,새로 산 책 재밌어? 응 진짜 몰입 잘 돼. 무슨 책이야? 역사 소설이야. 나도 읽고 싶다. 책 읽으면 빌려줄게. 고마워.
4320,일반,요즘 운동 꾸준히 하고 운동 매일 아침에 해. 이제 나도 시작해야겠다. 같이 하자. 좋아 내일 아침에 보자. 완벽해.
4321,일반,이번 주 날씨 흐리대. 그럼 우산? 응 비 올 수도 있대. 응 고마워. 우리 모두가 그래.
4322,일반,배고픈데 라면이 좋아 매운 거로 하자. 알았어. 넣을게. 완벽해 김치도 있어? 응 냉장고에 있어.
4323,일반,주말에 친구들 만나? 그럼 고등학교 동창들 볼 거야. 좋겠다 오랜만이지? 응 1년 만이야. 잘 놀다. 고마워 월요일에 얘기해줄게.
4324,일반,요즘 글쓰기 하고 있어? 응 블로그 운영 중이야. 멋지다 무슨 주제로? 여행이랑 이런 얘기. 나도 읽고. 링크 보내줄게.
4325,일반,오늘 업무 많았지? 응 하루 종일 바빴어. 고생했어 이제. 응 저녁에 가자. 좋아 뭐 먹을까? 피자 어때? 응
4326,일반,새로 나온 영화 봤어? 아직인데. 응 평점 높더라. 나도 보고 싶다. 다시 볼까? 좋아 이번 주말은 완벽해.
4327,일반,주말에 뭐 할까? 등산 갈까 봐. 좋아 어디로? 북한산 등산 완전 좋지 준비물? 응 토요일 아침에 잘 알았어.
4328,일반,요즘 일 재미있어? 응 분위기 좋아서. 다행이다 분위기? 응 협력 잘돼. 부럽다 우리도 그래야 협력 잘될 거야.
4329,일반,오늘은 뭐 먹었어? 김치찌개 먹었어. 맛있었어? 응? 맛있었어. 김치찌개 먹고 싶다. 저녁에 같이 먹을까? 좋아.
4330,일반,새로운 헤드폰 음질 좋아? 응 진짜 헤드폰 어디 거야? 그거 샀어. 나도 사고 싶다. 추천해 가성비가 고마워.
4331,일반,요즘 명상하고 있어? 응 아침마다 명상 효과 있어? 응 마음이 편해졌어. 나도 해봐야겠다. 같이 하자. 좋아.
4332,일반,주말에 케이크 좀 도와줄래? 좋아 무슨 케이크? 초콜릿 케이크야. 맛있겠다 몇 시에 갈까? 오늘 오후 3시 어때? 완벽해 그때 보자.
4333,일반,요즘 날씨 쌀쌀하다. 그치 겨울인 것 같아. 따뜻하게 입어야겠어. 응 감기 조심해. 너 잘 챙겨. 고마워.
4334,일반,오늘 저녁에 시간 낼 시간 있는데 왜? 보드게임 하러 갈래? 좋아 어디서? 카페에서 하자. 저녁 7시에 보자. 알았어.
4335,일반,새로 산 옷 잘 어울려. 고마워 세일해서 샀어. 뭘 샀어? 백화점이야. 나도 가봐야겠다. 같이 갈래? 좋아 언제 갈까? 뭐가 완벽해.
4336,일반,요즘 러닝 하고 있어? 난 저녁마다 뛰어. 건강하겠다. 나 체력 좋아졌어. 나도 시작해볼까 봐. 같이 가면 좋아.
4337,일반,이번 주 날씨 화창하대. 나들이 가기 좋겠어. 어디 갈까? 공원 어때? 좋아 짐 싸 가자. 완벽해 토요일에 가자.
4338,일반,배고프다 뭐 먹을까? 햄버거 어때? 좋아 감자튀김도 먹고 싶어. 햄버거 세트로 시키자. 정말 고마워.
4339,일반,주말에 콘서트 가? 응 좋아하는 가수가 좋겠다. 다녀와. 고마워 사진 많이 찍어올게. 공연 후기 기대할게.
4340,일반,요즘 외국어 공부해? 응 영어 회화 배워. 너 어디서? 온라인으로 들어. 나도 하고 싶다. 같이 하자. 좋아.
4341,일반,오늘 회의 어땠어? 생산적이었어 좋은 결과 나왔어. 다행이다 프로젝트 잘되겠네. 응 기대돼. 축하해 화이팅. 고마워.
4342,일반,새로 나온 시리즈는 아직인데. 응 몰입도 높아. 나도 봐야겠다. 같이 볼까? 좋아 오늘 밤에 보자. 완벽해.
4343,일반,주말에 뭐 할까? 자전거 타러 갈까 봐. 좋아 어디로? 강변 따라하면 완전 좋지 토요일 오전엔 완벽해 그때 보자.
4344,일반,요즘 스트레스는 어떻게 해? 취미 생활로 풀어. 좋은 방법이다 무슨 취미? 그림 그리기. 그림 같이 봐. 같이 하자. 좋아.
4345,일반,오늘 점심 맛있게. 응 완전 만족스러웠어. 어디서? 회사 근처 일식집. 나도 가보고. 추천해 꼭 가봐.
4346,일반,새로운 수면 기능 좋아? 응 건강 관리 기능 유용해. 어떤 거야? 심박수랑 수면 체크해. 나도 사고. 추천해 만족스러워.
4347,일반,요즘 베이킹 하고 있어? 너 주말마다 빵 구워. 멋지다 맛있어? 우리 가족들이랑 나도 배우고 싶다. 같이 하자. 좋아 다음 주에 같이 해보자.
4348,일반,주말에 와인 시음회 가는데 같이 갈래? 좋아 어디서? 시내 와인바에서 해. 흥미롭겠다 몇 시야? 토요일 저녁에 완벽해 그때 보자. 알았어.
4349,일반,요즘 가드닝 하고 있어? 응 베란다에 화분이 예쁘겠다 무슨 식물? 허브랑 다육이. 같이 키우고. 같이 키우자. 좋아. 같이 사러 가자. 완벽해.
4350,일반,"주말에 뭐 했어? 나는 집에서 뒹굴뒹굴했지. 너는? 나는 친구 만나서 영화'봄'봤는데 완전. 아, 그거 나도 보고 싶었는데! 근데 진짜 시간 가는 줄 못 봤네. 배우들 연기가 장난 아니야. ㅋㅋ 그래? 다음 주에 보러 가야겠다. 응응, 완전 추천해! 후회 안 할 걸? 알았어, 고마워! 주말 마무리 잘 해 ~"
4351,일반,"오늘 날씨 진짜 좋다, 그치? 응, 완전 더운 날씨야. 어디 놀러 가고 싶다. 인정! 우리 주말에 가까운 데라도 갈까? 좋아! 어디 가까운 데 있어? 음... 어디 가서 치맥 어때? 헐, 완전 좋지! 생각만 해도 설렌다. ㅋㅋ 그럼 토요일에는 괜찮아? 응, 괜찮아! 그때는 그래! 다른 건 또 얘기하자."
4352,일반,"요즘은 새로운 취미라도 생겼어? 나 요즘 처음 시작했어. 생각보다 재밌더라. 이거 진짜? 대단하다! 나는 엄두도 못 내는데. 아니야, 너도 할 수 있어. 유튜브 보고 따라 하면 쉬워. 정말? 또 한번 도전해볼까? 쿠키 이런 거. 좋아! 일단 간단한 것부터 시작해 봐. 응, 그래야겠다. 혹시 모르는 거 있으면 물어봐도. 당연하지! 언제든지. ㅋㅋ"
4353,일반,"오늘은 뭐 먹지??? 고민이야. ㅋㅋ 인정. ㅋㅋ 나 오늘 떡볶이 땡기는데, 아 오, 떡볶이! 좋아. 어디 맛있는 데 있어? 우리 동네에 새로 생긴 데 있는데, 리뷰가 엄청 좋더라. 그래? 그럼 또 가볼까? 좋아! 내가 지금 링크 보내줄게. 알았어! 보고. 응, 이따 봐 ~"
4354,일반,어제 그 드라마 마지막 회 봤어? 당연히 봤지! 완전. 그치? 마지막에 반전 있을 줄은 상상도 못 했네. 인정. 작가는 천재인 것 같아. ㅋㅋ 다음 시즌 나오겠지? 무조건 나올 것 같아. 이렇게 끝낼 순 없어. 제발... 빨리 다음 시즌 나왔으면 좋겠다. 그러게 말이야. 한. ㅠㅠ. 기다리는 동안 정주행이나 열심히 해야겠다.
4355,일반,"요즘 운동 뭐? 나 필라테스가 자세 교정에 쓴다고 해서. 아, 진짜? 운동 할 만해? 처음엔 좀 힘든데, 하다 보니 시원하고. 나도 운동을 하나 해야 되는데... 계속 고민만 하고 있네. 필라테스 추천해! 같이 다닐래?? 정말? 그래주면 나야 고맙지! ㅋㅋ 그럼 다음 주에 상담받으러 같이 가자. 알았어! 연락 줘."
4356,일반,"이번에 뭐 할 계획 있어? 우리 친구들이랑 글램핑 가기로 했어. 우와, 정말 재밌겠다! 가평 가? 가평 쪽으로 예약했어. 날씨도 좋았으면 좋겠다. 요즘 날씨 좋아서 괜찮을 거야. 사진 많이 찍어 와! 당연하지! ㅋㅋ 너는 주말에 뭐 해? 나는 그냥 집에서, 밀린 드라마나 봐야지. 그것도 좋네. ㅋㅋ 푹 쉬어! 응, 너도 재밌게 놀다 와 ~"
4357,일반,"오늘 점심 뭐 먹을까? 글쎄.... 고기를 해서 그런지 오늘은 좀 가벼운 게 땡기네. 그럼 샐러드 어때? 새로 생긴 샐러드 가게 괜찮던데. 오, 좋아! 어디 있는데? 회사 근처에 바로 있어. 걸어서 5분? 여기 완전 걸어서 거기 가자! 그래. 그럼 나가면 되겠지? 응, 그때 봐! 오케이 ~"
4358,일반,"너 이번 여름휴가 계획 짰어?. 아직... 어디로 가야 할지 모르겠어. 나는 친구랑 제주도 가려고! 오, 제주도! 좋다. 뭐 샀어? 응, 저번에 특가로 떠서 바로 예매했지. ㅋㅋ 대박, 부지런하다. 나도 빨리! 응, 시간 얼마 안 남았으니까 서둘러! 알았어.. 고마워! 천만에 ~"
4359,일반,"요즘 들을 만한 노래 있으면 추천 좀. 나 요즘 아이유 노래 계속 듣고 있어. 완전 아이유 스타일이야. 아, 나도 들어봤어! 좋더라. 그치? 목소리가 진짜 보물인 것 같아. 인정. 플레이리스트에 바로 추가해야겠다. ㅋㅋ 근데 너는 요즘 뭐 들어? 나는 잔나비에 빠져있어. 내 감성이라 좋더라고. 역시 잔나비! 나도 좋아해. 우리 말 좀 통하는데? ㅋㅋ 그러게. ㅋㅋ 괜히 반갑네."
4360,일반,"오늘따라 왜 이렇게 일찍 커피 마셔도 잠이 안 깨네. 어제 늦게 자서 응... 유튜브 보다가 새벽 2시에 잤어. ㅠㅠ. 유튜브가 문제야, 문제.. 일찍 자. 알았어.... 안 피곤해 보여. 나는 어제 11시부터는 완전 꿀잠 잤어. 부럽다... 나도 오늘부턴 일찍 자야지. 그래. 컨디션 조절을 해야지. 응. 걱정해 줘서 고마워 ~"
4361,일반,새로 나온 아이폰 봤어? 디자인 완전 예쁘던데. 봤어! 근데 가격이 너무 사악해. ㅋㅋ 인정... 예쁜 쓰레기랄까. ㅋㅋ 그래도 갖고. ㅋㅋ 그냥 이거 하는 걸로 만족해야지. 하... 돈 좀 벌어야겠다. 그러게. 우리. ㅋㅋ 응! 파이팅! 파이팅! ㅋㅋ
4362,일반,"이번 주에 소개팅하는데, 뭐 입고 가지? 오, 진짜? 좋겠다! 깔끔하게 입는 게 최고지. 셔츠에 뭘 입을까 고민 중인데, 너무 꾸민 거. 아니, 완전 괜찮은데? 제일 무난하고 예뻐서 그런가? 그럼 그렇게 하고 가야겠다. 응! 잘하고 와. ㅋㅋ 고마워. 갔다 와서 후기 들려줄게. 오케이, 후기 있을게!"
4363,일반,"오늘따라 길에 사람이 왜 이렇게 많지?? 무슨 행사라도 해서 오늘 근처에서 플리마켓 연다고 들은 것 같아. 아, 그래서 그렇구나. 우리도 구경하러 갈까? 좋아! 재밌는 거 많을 것 같은데? 그래, 가보자! 배고픈데 거기서 뭐 사 먹어도 되겠다. ㅋㅋ 좋아. 빨리 가보자. ㅋㅋ"
4364,일반,"요즘 살이 너무 쪄서 걱정이야. 안 되는데.. 맨날 말로만 다이어트 중이야. ㅋㅋ 우리 같이 운동이라도 할까? 자극받아서 더 열심히 할 수 있을 것 같은데. 좋아! 무슨 운동 할까? 헬스는 할 것 같고. 음... 방송 댄스는 어때? 재밌게 살 뺄 수 있을 것 같은데. 헐, 완전 재밌겠다! 그거야 그래! 그럼 학원을 알아볼까? 응, 내가 지금 바로 검색해볼게.."
4365,일반,"어제 길 가다가 고양이 봤는데 너무 귀여웠어. 헐, 진짜? 나 고양이 완전 좋아하는데. 그치? 한참 동안 잘 왔네. 나도 고양이 키우고. ㅋㅋ 근데 혼자 살아서 엄두가 안 나서 너무 외로울까 봐. 나중에 결혼하면 꼭 키울 거야. 나도! ㅋㅋ 랜선 집사로 만족해야지. ㅋㅋ ㅋㅋ 진짜 귀여운 고양이 영상이나 봐야겠다. 나도! ㅋㅋ"
4366,일반,"오늘 미세먼지 최악이다. 진짜 칼칼하네. 인정. 마스크 꼭 챙겨 다녀야 돼. 응, 너도. 이런. 진짜 외출하기 싫다. 그러게. 그냥. 창문 닫고 있는 게 최고야. 맞아. 퇴근하고 바로 집으로 가야겠다. 응. 괜히 가지 말고. 알았어. 좀 조심해서 들어가. 그래 ~"
4367,일반,"이번 생일 선물로. 음... 딱히 생각나는 게 없는데. 내 마음만. ㅋㅋ 에이, 그래도 말해봐. 사주고 싶어서 그래. 정말? 그럼... 향수? 원래 쓰던 거 다 써가서. 오, 좋아! 어떤 향 좋아하는데? 나는 좀 시원하고 상쾌한 향이 좋더라. 알았어. 내가 센스 있게 한번 골라볼게. ㅋㅋ 고마워. 기대하고 있을게. 오케이 ~"
4368,일반,"어제 회식 때 너무 달렸나 봐. 속이 안 좋아. ㅋㅋ 어쩐지 어제 너무 신나 보이더라. 그랬나? 필름. 나 뭐 실수한 거 별로 없었어, 걱정 마. 난 어제 기분 좋게 놀았어. 아 휴. 얼른 해장이나 해야겠다. 응. 짬뽕 어때? 헐, 완전 좋지. 점심에 짬뽕이나 가자. 그래! 내가 맛집 알아볼게. 고마워!"
4369,일반,"요즘 보는 웹툰 있어? 나'이번 생도 잘 부탁해'보고 있는데 너무 재밌어. 아, 그거 유명하던데! 나도 한번 봐볼까? 응, 그림체도 예쁘고 내용도 예뻐서 오, 끌리는데? 오늘부터 정주행 시작이다. 더 많이 봐. 다 보고 얘기하자. 알았어. 너는 그거 말고 또 보는 거 없어? 음...'유미의 세포들'도 많이 보고 있어. 근데 그것도 참 볼 게 많네.."
